地區,政黨,號次,得票數,得票率
臺北市北投區湖田里,無黨團結聯盟,4,0,0.00%
臺北市北投區湖田里,親民黨,5,10,6.49%
臺北市北投區湖田里,新黨,6,7,4.55%
臺北市北投區湖田里,農民黨,7,2,1.30%
臺北市北投區湖田里,民主進步黨,8,70,45.45%
臺北市北投區湖田里,公民黨,9,1,0.65%
臺北市北投區湖田里,中國國民黨,10,57,37.01%
臺北市北投區湖田里,張亞中等150人聯盟,11,1,0.65%
臺北市北投區湖田里,王廷興等20人聯盟,12,0,0.00%
臺北市士林區仁勇里,台灣團結聯盟,1,112,13.01%
臺北市士林區仁勇里,建國黨,2,1,0.12%
臺北市士林區仁勇里,中國民眾黨,3,8,0.93%
臺北市士林區仁勇里,無黨團結聯盟,4,3,0.35%
臺北市士林區仁勇里,親民黨,5,32,3.72%
臺北市士林區仁勇里,新黨,6,10,1.16%
臺北市士林區仁勇里,農民黨,7,0,0.00%
臺北市士林區仁勇里,民主進步黨,8,422,49.01%
臺北市士林區仁勇里,公民黨,9,1,0.12%
臺北市士林區仁勇里,中國國民黨,10,264,30.66%
臺北市士林區仁勇里,張亞中等150人聯盟,11,8,0.93%
臺北市士林區仁勇里,王廷興等20人聯盟,12,0,0.00%
臺北市士林區義信里,台灣團結聯盟,1,59,9.56%
臺北市士林區義信里,建國黨,2,1,0.16%
臺北市士林區義信里,中國民眾黨,3,4,0.65%
臺北市士林區義信里,無黨團結聯盟,4,0,0.00%
臺北市士林區義信里,親民黨,5,36,5.83%
臺北市士林區義信里,新黨,6,1,0.16%
臺北市士林區義信里,農民黨,7,0,0.00%
臺北市士林區義信里,民主進步黨,8,251,40.68%
臺北市士林區義信里,公民黨,9,0,0.00%
臺北市士林區義信里,中國國民黨,10,258,41.82%
臺北市士林區義信里,張亞中等150人聯盟,11,6,0.97%
臺北市士林區義信里,王廷興等20人聯盟,12,1,0.16%
臺北市士林區福林里,台灣團結聯盟,1,80,8.06%
臺北市士林區福林里,建國黨,2,3,0.30%
臺北市士林區福林里,中國民眾黨,3,7,0.71%
臺北市士林區福林里,無黨團結聯盟,4,0,0.00%
臺北市士林區福林里,親民黨,5,61,6.15%
臺北市士林區福林里,新黨,6,28,2.82%
臺北市士林區福林里,農民黨,7,3,0.30%
臺北市士林區福林里,民主進步黨,8,326,32.86%
臺北市士林區福林里,公民黨,9,1,0.10%
臺北市士林區福林里,中國國民黨,10,451,45.46%
臺北市士林區福林里,張亞中等150人聯盟,11,31,3.13%
臺北市士林區福林里,王廷興等20人聯盟,12,1,0.10%
臺北市士林區福德里,台灣團結聯盟,1,100,10.36%
臺北市士林區福德里,建國黨,2,3,0.31%
臺北市士林區福德里,中國民眾黨,3,12,1.24%
臺北市士林區福德里,無黨團結聯盟,4,1,0.10%
臺北市士林區福德里,親民黨,5,42,4.35%
臺北市士林區福德里,新黨,6,10,1.04%
臺北市士林區福德里,農民黨,7,3,0.31%
臺北市士林區福德里,民主進步黨,8,420,43.52%
臺北市士林區福德里,公民黨,9,4,0.41%
臺北市士林區福德里,中國國民黨,10,340,35.23%
臺北市士林區福德里,張亞中等150人聯盟,11,24,2.49%
臺北市士林區福德里,王廷興等20人聯盟,12,6,0.62%
臺北市士林區福志里,台灣團結聯盟,1,143,8.69%
臺北市士林區福志里,建國黨,2,4,0.24%
臺北市士林區福志里,中國民眾黨,3,13,0.79%
臺北市士林區福志里,無黨團結聯盟,4,9,0.55%
臺北市士林區福志里,親民黨,5,94,5.71%
臺北市士林區福志里,新黨,6,27,1.64%
臺北市士林區福志里,農民黨,7,0,0.00%
臺北市士林區福志里,民主進步黨,8,652,39.61%
臺北市士林區福志里,公民黨,9,4,0.24%
臺北市士林區福志里,中國國民黨,10,632,38.40%
臺北市士林區福志里,張亞中等150人聯盟,11,66,4.01%
臺北市士林區福志里,王廷興等20人聯盟,12,2,0.12%
臺北市士林區舊佳里,台灣團結聯盟,1,153,10.27%
臺北市士林區舊佳里,建國黨,2,5,0.34%
臺北市士林區舊佳里,中國民眾黨,3,20,1.34%
臺北市士林區舊佳里,無黨團結聯盟,4,3,0.20%
臺北市士林區舊佳里,親民黨,5,59,3.96%
臺北市士林區舊佳里,新黨,6,26,1.74%
臺北市士林區舊佳里,農民黨,7,1,0.07%
臺北市士林區舊佳里,民主進步黨,8,720,48.32%
臺北市士林區舊佳里,公民黨,9,5,0.34%
臺北市士林區舊佳里,中國國民黨,10,472,31.68%
臺北市士林區舊佳里,張亞中等150人聯盟,11,25,1.68%
臺北市士林區舊佳里,王廷興等20人聯盟,12,1,0.07%
臺北市士林區福佳里,台灣團結聯盟,1,164,9.53%
臺北市士林區福佳里,建國黨,2,3,0.17%
臺北市士林區福佳里,中國民眾黨,3,22,1.28%
臺北市士林區福佳里,無黨團結聯盟,4,2,0.12%
臺北市士林區福佳里,親民黨,5,90,5.23%
臺北市士林區福佳里,新黨,6,27,1.57%
臺北市士林區福佳里,農民黨,7,4,0.23%
臺北市士林區福佳里,民主進步黨,8,777,45.15%
臺北市士林區福佳里,公民黨,9,0,0.00%
臺北市士林區福佳里,中國國民黨,10,587,34.11%
臺北市士林區福佳里,張亞中等150人聯盟,11,37,2.15%
臺北市士林區福佳里,王廷興等20人聯盟,12,8,0.46%
臺北市士林區後港里,台灣團結聯盟,1,140,9.78%
臺北市士林區後港里,建國黨,2,2,0.14%
臺北市士林區後港里,中國民眾黨,3,12,0.84%
臺北市士林區後港里,無黨團結聯盟,4,3,0.21%
臺北市士林區後港里,親民黨,5,59,4.12%
臺北市士林區後港里,新黨,6,16,1.12%
臺北市士林區後港里,農民黨,7,2,0.14%
臺北市士林區後港里,民主進步黨,8,747,52.16%
臺北市士林區後港里,公民黨,9,0,0.00%
臺北市士林區後港里,中國國民黨,10,419,29.26%
臺北市士林區後港里,張亞中等150人聯盟,11,29,2.03%
臺北市士林區後港里,王廷興等20人聯盟,12,3,0.21%
臺北市士林區福中里,台灣團結聯盟,1,104,9.73%
臺北市士林區福中里,建國黨,2,1,0.09%
臺北市士林區福中里,中國民眾黨,3,7,0.65%
臺北市士林區福中里,無黨團結聯盟,4,1,0.09%
臺北市士林區福中里,親民黨,5,33,3.09%
臺北市士林區福中里,新黨,6,7,0.65%
臺北市士林區福中里,農民黨,7,1,0.09%
臺北市士林區福中里,民主進步黨,8,585,54.72%
臺北市士林區福中里,公民黨,9,3,0.28%
臺北市士林區福中里,中國國民黨,10,311,29.09%
臺北市士林區福中里,張亞中等150人聯盟,11,15,1.40%
臺北市士林區福中里,王廷興等20人聯盟,12,1,0.09%
臺北市士林區前港里,台灣團結聯盟,1,58,7.26%
臺北市士林區前港里,建國黨,2,1,0.13%
臺北市士林區前港里,中國民眾黨,3,6,0.75%
臺北市士林區前港里,無黨團結聯盟,4,2,0.25%
臺北市士林區前港里,親民黨,5,33,4.13%
臺北市士林區前港里,新黨,6,6,0.75%
臺北市士林區前港里,農民黨,7,4,0.50%
臺北市士林區前港里,民主進步黨,8,417,52.19%
臺北市士林區前港里,公民黨,9,3,0.38%
臺北市士林區前港里,中國國民黨,10,260,32.54%
臺北市士林區前港里,張亞中等150人聯盟,11,9,1.13%
臺北市士林區前港里,王廷興等20人聯盟,12,0,0.00%
臺北市士林區百齡里,台灣團結聯盟,1,131,9.40%
臺北市士林區百齡里,建國黨,2,4,0.29%
臺北市士林區百齡里,中國民眾黨,3,22,1.58%
臺北市士林區百齡里,無黨團結聯盟,4,4,0.29%
臺北市士林區百齡里,親民黨,5,67,4.81%
臺北市士林區百齡里,新黨,6,15,1.08%
臺北市士林區百齡里,農民黨,7,3,0.22%
臺北市士林區百齡里,民主進步黨,8,710,50.97%
臺北市士林區百齡里,公民黨,9,1,0.07%
臺北市士林區百齡里,中國國民黨,10,415,29.79%
臺北市士林區百齡里,張亞中等150人聯盟,11,21,1.51%
臺北市士林區百齡里,王廷興等20人聯盟,12,0,0.00%
臺北市士林區承德里,台灣團結聯盟,1,102,8.73%
臺北市士林區承德里,建國黨,2,3,0.26%
臺北市士林區承德里,中國民眾黨,3,7,0.60%
臺北市士林區承德里,無黨團結聯盟,4,2,0.17%
臺北市士林區承德里,親民黨,5,67,5.73%
臺北市士林區承德里,新黨,6,16,1.37%
臺北市士林區承德里,農民黨,7,1,0.09%
臺北市士林區承德里,民主進步黨,8,499,42.69%
臺北市士林區承德里,公民黨,9,2,0.17%
臺北市士林區承德里,中國國民黨,10,447,38.24%
臺北市士林區承德里,張亞中等150人聯盟,11,17,1.45%
臺北市士林區承德里,王廷興等20人聯盟,12,6,0.51%
臺北市士林區福華里,台灣團結聯盟,1,128,8.85%
臺北市士林區福華里,建國黨,2,4,0.28%
臺北市士林區福華里,中國民眾黨,3,24,1.66%
臺北市士林區福華里,無黨團結聯盟,4,2,0.14%
臺北市士林區福華里,親民黨,5,78,5.39%
臺北市士林區福華里,新黨,6,24,1.66%
臺北市士林區福華里,農民黨,7,3,0.21%
臺北市士林區福華里,民主進步黨,8,604,41.74%
臺北市士林區福華里,公民黨,9,4,0.28%
臺北市士林區福華里,中國國民黨,10,549,37.94%
臺北市士林區福華里,張亞中等150人聯盟,11,24,1.66%
臺北市士林區福華里,王廷興等20人聯盟,12,3,0.21%
臺北市士林區明勝里,台灣團結聯盟,1,87,8.49%
臺北市士林區明勝里,建國黨,2,3,0.29%
臺北市士林區明勝里,中國民眾黨,3,12,1.17%
臺北市士林區明勝里,無黨團結聯盟,4,3,0.29%
臺北市士林區明勝里,親民黨,5,42,4.10%
臺北市士林區明勝里,新黨,6,15,1.46%
臺北市士林區明勝里,農民黨,7,0,0.00%
臺北市士林區明勝里,民主進步黨,8,518,50.54%
臺北市士林區明勝里,公民黨,9,2,0.20%
臺北市士林區明勝里,中國國民黨,10,320,31.22%
臺北市士林區明勝里,張亞中等150人聯盟,11,22,2.15%
臺北市士林區明勝里,王廷興等20人聯盟,12,1,0.10%
臺北市士林區福順里,台灣團結聯盟,1,99,10.94%
臺北市士林區福順里,建國黨,2,2,0.22%
臺北市士林區福順里,中國民眾黨,3,12,1.33%
臺北市士林區福順里,無黨團結聯盟,4,1,0.11%
臺北市士林區福順里,親民黨,5,38,4.20%
臺北市士林區福順里,新黨,6,7,0.77%
臺北市士林區福順里,農民黨,7,1,0.11%
臺北市士林區福順里,民主進步黨,8,532,58.78%
臺北市士林區福順里,公民黨,9,1,0.11%
臺北市士林區福順里,中國國民黨,10,204,22.54%
臺北市士林區福順里,張亞中等150人聯盟,11,8,0.88%
臺北市士林區福順里,王廷興等20人聯盟,12,0,0.00%
臺北市士林區富光里,台灣團結聯盟,1,102,8.78%
臺北市士林區富光里,建國黨,2,7,0.60%
臺北市士林區富光里,中國民眾黨,3,17,1.46%
臺北市士林區富光里,無黨團結聯盟,4,2,0.17%
臺北市士林區富光里,親民黨,5,36,3.10%
臺北市士林區富光里,新黨,6,7,0.60%
臺北市士林區富光里,農民黨,7,1,0.09%
臺北市士林區富光里,民主進步黨,8,668,57.49%
臺北市士林區富光里,公民黨,9,5,0.43%
臺北市士林區富光里,中國國民黨,10,305,26.25%
臺北市士林區富光里,張亞中等150人聯盟,11,11,0.95%
臺北市士林區富光里,王廷興等20人聯盟,12,1,0.09%
臺北市士林區葫蘆里,台灣團結聯盟,1,124,7.93%
臺北市士林區葫蘆里,建國黨,2,0,0.00%
臺北市士林區葫蘆里,中國民眾黨,3,27,1.73%
臺北市士林區葫蘆里,無黨團結聯盟,4,2,0.13%
臺北市士林區葫蘆里,親民黨,5,85,5.44%
臺北市士林區葫蘆里,新黨,6,21,1.34%
臺北市士林區葫蘆里,農民黨,7,3,0.19%
臺北市士林區葫蘆里,民主進步黨,8,674,43.12%
臺北市士林區葫蘆里,公民黨,9,1,0.06%
臺北市士林區葫蘆里,中國國民黨,10,594,38.00%
臺北市士林區葫蘆里,張亞中等150人聯盟,11,30,1.92%
臺北市士林區葫蘆里,王廷興等20人聯盟,12,2,0.13%
臺北市士林區葫東里,台灣團結聯盟,1,88,11.31%
臺北市士林區葫東里,建國黨,2,4,0.51%
臺北市士林區葫東里,中國民眾黨,3,10,1.29%
臺北市士林區葫東里,無黨團結聯盟,4,1,0.13%
臺北市士林區葫東里,親民黨,5,21,2.70%
臺北市士林區葫東里,新黨,6,6,0.77%
臺北市士林區葫東里,農民黨,7,2,0.26%
臺北市士林區葫東里,民主進步黨,8,473,60.80%
臺北市士林區葫東里,公民黨,9,2,0.26%
臺北市士林區葫東里,中國國民黨,10,161,20.69%
臺北市士林區葫東里,張亞中等150人聯盟,11,8,1.03%
臺北市士林區葫東里,王廷興等20人聯盟,12,2,0.26%
臺北市士林區社子里,台灣團結聯盟,1,83,9.19%
臺北市士林區社子里,建國黨,2,4,0.44%
臺北市士林區社子里,中國民眾黨,3,6,0.66%
臺北市士林區社子里,無黨團結聯盟,4,0,0.00%
臺北市士林區社子里,親民黨,5,28,3.10%
臺北市士林區社子里,新黨,6,0,0.00%
臺北市士林區社子里,農民黨,7,3,0.33%
臺北市士林區社子里,民主進步黨,8,512,56.70%
臺北市士林區社子里,公民黨,9,3,0.33%
臺北市士林區社子里,中國國民黨,10,256,28.35%
臺北市士林區社子里,張亞中等150人聯盟,11,4,0.44%
臺北市士林區社子里,王廷興等20人聯盟,12,4,0.44%
臺北市士林區社新里,台灣團結聯盟,1,137,9.42%
臺北市士林區社新里,建國黨,2,1,0.07%
臺北市士林區社新里,中國民眾黨,3,19,1.31%
臺北市士林區社新里,無黨團結聯盟,4,3,0.21%
臺北市士林區社新里,親民黨,5,31,2.13%
臺北市士林區社新里,新黨,6,11,0.76%
臺北市士林區社新里,農民黨,7,5,0.34%
臺北市士林區社新里,民主進步黨,8,836,57.50%
臺北市士林區社新里,公民黨,9,1,0.07%
臺北市士林區社新里,中國國民黨,10,390,26.82%
臺北市士林區社新里,張亞中等150人聯盟,11,18,1.24%
臺北市士林區社新里,王廷興等20人聯盟,12,2,0.14%
臺北市士林區社園里,台灣團結聯盟,1,138,10.38%
臺北市士林區社園里,建國黨,2,4,0.30%
臺北市士林區社園里,中國民眾黨,3,13,0.98%
臺北市士林區社園里,無黨團結聯盟,4,3,0.23%
臺北市士林區社園里,親民黨,5,38,2.86%
臺北市士林區社園里,新黨,6,2,0.15%
臺北市士林區社園里,農民黨,7,1,0.08%
臺北市士林區社園里,民主進步黨,8,770,57.89%
臺北市士林區社園里,公民黨,9,6,0.45%
臺北市士林區社園里,中國國民黨,10,340,25.56%
臺北市士林區社園里,張亞中等150人聯盟,11,13,0.98%
臺北市士林區社園里,王廷興等20人聯盟,12,2,0.15%
臺北市士林區永倫里,台灣團結聯盟,1,136,9.76%
臺北市士林區永倫里,建國黨,2,1,0.07%
臺北市士林區永倫里,中國民眾黨,3,7,0.50%
臺北市士林區永倫里,無黨團結聯盟,4,0,0.00%
臺北市士林區永倫里,親民黨,5,43,3.08%
臺北市士林區永倫里,新黨,6,6,0.43%
臺北市士林區永倫里,農民黨,7,2,0.14%
臺北市士林區永倫里,民主進步黨,8,794,56.96%
臺北市士林區永倫里,公民黨,9,1,0.07%
臺北市士林區永倫里,中國國民黨,10,381,27.33%
臺北市士林區永倫里,張亞中等150人聯盟,11,19,1.36%
臺北市士林區永倫里,王廷興等20人聯盟,12,4,0.29%
臺北市士林區福安里,台灣團結聯盟,1,104,13.45%
臺北市士林區福安里,建國黨,2,0,0.00%
臺北市士林區福安里,中國民眾黨,3,2,0.26%
臺北市士林區福安里,無黨團結聯盟,4,1,0.13%
臺北市士林區福安里,親民黨,5,9,1.16%
臺北市士林區福安里,新黨,6,5,0.65%
臺北市士林區福安里,農民黨,7,4,0.52%
臺北市士林區福安里,民主進步黨,8,542,70.12%
臺北市士林區福安里,公民黨,9,1,0.13%
臺北市士林區福安里,中國國民黨,10,97,12.55%
臺北市士林區福安里,張亞中等150人聯盟,11,8,1.03%
臺北市士林區福安里,王廷興等20人聯盟,12,0,0.00%
臺北市士林區富洲里,台灣團結聯盟,1,144,13.38%
臺北市士林區富洲里,建國黨,2,2,0.19%
臺北市士林區富洲里,中國民眾黨,3,12,1.12%
臺北市士林區富洲里,無黨團結聯盟,4,4,0.37%
臺北市士林區富洲里,親民黨,5,25,2.32%
臺北市士林區富洲里,新黨,6,4,0.37%
臺北市士林區富洲里,農民黨,7,3,0.28%
臺北市士林區富洲里,民主進步黨,8,674,62.64%
臺北市士林區富洲里,公民黨,9,2,0.19%
臺北市士林區富洲里,中國國民黨,10,181,16.82%
臺北市士林區富洲里,張亞中等150人聯盟,11,10,0.93%
臺北市士林區富洲里,王廷興等20人聯盟,12,15,1.39%
臺北市士林區岩山里,台灣團結聯盟,1,40,5.43%
臺北市士林區岩山里,建國黨,2,3,0.41%
臺北市士林區岩山里,中國民眾黨,3,14,1.90%
臺北市士林區岩山里,無黨團結聯盟,4,3,0.41%
臺北市士林區岩山里,親民黨,5,47,6.38%
臺北市士林區岩山里,新黨,6,14,1.90%
臺北市士林區岩山里,農民黨,7,1,0.14%
臺北市士林區岩山里,民主進步黨,8,247,33.51%
臺北市士林區岩山里,公民黨,9,2,0.27%
臺北市士林區岩山里,中國國民黨,10,330,44.78%
臺北市士林區岩山里,張亞中等150人聯盟,11,35,4.75%
臺北市士林區岩山里,王廷興等20人聯盟,12,1,0.14%
臺北市士林區名山里,台灣團結聯盟,1,125,7.64%
臺北市士林區名山里,建國黨,2,2,0.12%
臺北市士林區名山里,中國民眾黨,3,15,0.92%
臺北市士林區名山里,無黨團結聯盟,4,1,0.06%
臺北市士林區名山里,親民黨,5,111,6.78%
臺北市士林區名山里,新黨,6,31,1.89%
臺北市士林區名山里,農民黨,7,2,0.12%
臺北市士林區名山里,民主進步黨,8,646,39.49%
臺北市士林區名山里,公民黨,9,2,0.12%
臺北市士林區名山里,中國國民黨,10,647,39.55%
臺北市士林區名山里,張亞中等150人聯盟,11,52,3.18%
臺北市士林區名山里,王廷興等20人聯盟,12,2,0.12%
臺北市士林區德行里,台灣團結聯盟,1,86,9.52%
臺北市士林區德行里,建國黨,2,3,0.33%
臺北市士林區德行里,中國民眾黨,3,7,0.78%
臺北市士林區德行里,無黨團結聯盟,4,3,0.33%
臺北市士林區德行里,親民黨,5,51,5.65%
臺北市士林區德行里,新黨,6,14,1.55%
臺北市士林區德行里,農民黨,7,0,0.00%
臺北市士林區德行里,民主進步黨,8,396,43.85%
臺北市士林區德行里,公民黨,9,1,0.11%
臺北市士林區德行里,中國國民黨,10,321,35.55%
臺北市士林區德行里,張亞中等150人聯盟,11,20,2.21%
臺北市士林區德行里,王廷興等20人聯盟,12,1,0.11%
