地區,政黨,號次,得票數,得票率
臺北縣金山鄉,公民黨,1,167,2.00%
臺北縣金山鄉,制憲聯盟,2,30,0.35%
臺北縣金山鄉,台灣團結聯盟,3,332,3.97%
臺北縣金山鄉,第三社會黨,4,84,1.00%
臺北縣金山鄉,民主進步黨,5,2896,34.68%
臺北縣金山鄉,新黨,6,155,1.85%
臺北縣金山鄉,綠黨,7,31,0.37%
臺北縣金山鄉,台灣農民黨,8,54,0.64%
臺北縣金山鄉,無黨團結聯盟,9,43,0.51%
臺北縣金山鄉,中國國民黨,10,4489,53.76%
臺北縣金山鄉,紅黨,11,53,0.63%
臺北縣金山鄉,客家黨,12,15,0.17%
臺北縣萬里鄉,公民黨,1,95,1.20%
臺北縣萬里鄉,制憲聯盟,2,27,0.34%
臺北縣萬里鄉,台灣團結聯盟,3,230,2.92%
臺北縣萬里鄉,第三社會黨,4,63,0.79%
臺北縣萬里鄉,民主進步黨,5,2552,32.40%
臺北縣萬里鄉,新黨,6,237,3.00%
臺北縣萬里鄉,綠黨,7,20,0.25%
臺北縣萬里鄉,台灣農民黨,8,40,0.50%
臺北縣萬里鄉,無黨團結聯盟,9,44,0.55%
臺北縣萬里鄉,中國國民黨,10,4501,57.14%
臺北縣萬里鄉,紅黨,11,48,0.60%
臺北縣萬里鄉,客家黨,12,19,0.24%
臺北縣汐止市,公民黨,1,362,0.46%
臺北縣汐止市,制憲聯盟,2,136,0.17%
臺北縣汐止市,台灣團結聯盟,3,2203,2.84%
臺北縣汐止市,第三社會黨,4,404,0.52%
臺北縣汐止市,民主進步黨,5,24976,32.20%
臺北縣汐止市,新黨,6,6241,8.04%
臺北縣汐止市,綠黨,7,554,0.71%
臺北縣汐止市,台灣農民黨,8,233,0.30%
臺北縣汐止市,無黨團結聯盟,9,628,0.80%
臺北縣汐止市,中國國民黨,10,40881,52.71%
臺北縣汐止市,紅黨,11,762,0.98%
臺北縣汐止市,客家黨,12,171,0.22%
臺北縣平溪鄉,公民黨,1,51,2.15%
臺北縣平溪鄉,制憲聯盟,2,8,0.33%
臺北縣平溪鄉,台灣團結聯盟,3,63,2.66%
臺北縣平溪鄉,第三社會黨,4,28,1.18%
臺北縣平溪鄉,民主進步黨,5,988,41.72%
臺北縣平溪鄉,新黨,6,40,1.68%
臺北縣平溪鄉,綠黨,7,11,0.46%
臺北縣平溪鄉,台灣農民黨,8,17,0.71%
臺北縣平溪鄉,無黨團結聯盟,9,16,0.67%
臺北縣平溪鄉,中國國民黨,10,1124,47.46%
臺北縣平溪鄉,紅黨,11,16,0.67%
臺北縣平溪鄉,客家黨,12,6,0.25%
臺北縣瑞芳鎮,公民黨,1,260,1.51%
臺北縣瑞芳鎮,制憲聯盟,2,69,0.40%
臺北縣瑞芳鎮,台灣團結聯盟,3,558,3.25%
臺北縣瑞芳鎮,第三社會黨,4,142,0.82%
臺北縣瑞芳鎮,民主進步黨,5,5630,32.80%
臺北縣瑞芳鎮,新黨,6,506,2.94%
臺北縣瑞芳鎮,綠黨,7,79,0.46%
臺北縣瑞芳鎮,台灣農民黨,8,61,0.35%
臺北縣瑞芳鎮,無黨團結聯盟,9,75,0.43%
臺北縣瑞芳鎮,中國國民黨,10,9631,56.11%
臺北縣瑞芳鎮,紅黨,11,116,0.67%
臺北縣瑞芳鎮,客家黨,12,37,0.21%
臺北縣雙溪鄉,公民黨,1,86,2.08%
臺北縣雙溪鄉,制憲聯盟,2,13,0.31%
臺北縣雙溪鄉,台灣團結聯盟,3,107,2.59%
臺北縣雙溪鄉,第三社會黨,4,43,1.04%
臺北縣雙溪鄉,民主進步黨,5,1515,36.75%
臺北縣雙溪鄉,新黨,6,87,2.11%
臺北縣雙溪鄉,綠黨,7,18,0.43%
臺北縣雙溪鄉,台灣農民黨,8,33,0.80%
臺北縣雙溪鄉,無黨團結聯盟,9,19,0.46%
臺北縣雙溪鄉,中國國民黨,10,2172,52.69%
臺北縣雙溪鄉,紅黨,11,18,0.43%
臺北縣雙溪鄉,客家黨,12,11,0.26%
臺北縣貢寮鄉,公民黨,1,86,1.67%
臺北縣貢寮鄉,制憲聯盟,2,17,0.33%
臺北縣貢寮鄉,台灣團結聯盟,3,144,2.80%
臺北縣貢寮鄉,第三社會黨,4,47,0.91%
臺北縣貢寮鄉,民主進步黨,5,2572,50.10%
臺北縣貢寮鄉,新黨,6,90,1.75%
臺北縣貢寮鄉,綠黨,7,22,0.42%
臺北縣貢寮鄉,台灣農民黨,8,23,0.44%
臺北縣貢寮鄉,無黨團結聯盟,9,22,0.42%
臺北縣貢寮鄉,中國國民黨,10,2072,40.36%
臺北縣貢寮鄉,紅黨,11,27,0.52%
臺北縣貢寮鄉,客家黨,12,11,0.21%
宜蘭縣宜蘭市,公民黨,1,187,0.50%
宜蘭縣宜蘭市,制憲聯盟,2,126,0.33%
宜蘭縣宜蘭市,台灣團結聯盟,3,1208,3.23%
宜蘭縣宜蘭市,第三社會黨,4,184,0.49%
宜蘭縣宜蘭市,民主進步黨,5,14282,38.24%
宜蘭縣宜蘭市,新黨,6,1247,3.33%
宜蘭縣宜蘭市,綠黨,7,243,0.65%
宜蘭縣宜蘭市,台灣農民黨,8,148,0.39%
宜蘭縣宜蘭市,無黨團結聯盟,9,256,0.68%
宜蘭縣宜蘭市,中國國民黨,10,19074,51.08%
宜蘭縣宜蘭市,紅黨,11,343,0.91%
宜蘭縣宜蘭市,客家黨,12,43,0.11%
宜蘭縣羅東鎮,公民黨,1,147,0.52%
宜蘭縣羅東鎮,制憲聯盟,2,114,0.40%
宜蘭縣羅東鎮,台灣團結聯盟,3,912,3.25%
宜蘭縣羅東鎮,第三社會黨,4,127,0.45%
宜蘭縣羅東鎮,民主進步黨,5,12461,44.50%
宜蘭縣羅東鎮,新黨,6,700,2.50%
宜蘭縣羅東鎮,綠黨,7,170,0.60%
宜蘭縣羅東鎮,台灣農民黨,8,96,0.34%
宜蘭縣羅東鎮,無黨團結聯盟,9,153,0.54%
宜蘭縣羅東鎮,中國國民黨,10,12852,45.90%
宜蘭縣羅東鎮,紅黨,11,221,0.78%
宜蘭縣羅東鎮,客家黨,12,46,0.16%
宜蘭縣蘇澳鎮,公民黨,1,201,1.18%
宜蘭縣蘇澳鎮,制憲聯盟,2,123,0.72%
宜蘭縣蘇澳鎮,台灣團結聯盟,3,511,3.00%
宜蘭縣蘇澳鎮,第三社會黨,4,58,0.34%
宜蘭縣蘇澳鎮,民主進步黨,5,7420,43.63%
宜蘭縣蘇澳鎮,新黨,6,265,1.55%
宜蘭縣蘇澳鎮,綠黨,7,90,0.52%
宜蘭縣蘇澳鎮,台灣農民黨,8,75,0.44%
宜蘭縣蘇澳鎮,無黨團結聯盟,9,89,0.52%
宜蘭縣蘇澳鎮,中國國民黨,10,8012,47.12%
宜蘭縣蘇澳鎮,紅黨,11,122,0.71%
宜蘭縣蘇澳鎮,客家黨,12,37,0.21%
宜蘭縣頭城鎮,公民黨,1,147,1.23%
宜蘭縣頭城鎮,制憲聯盟,2,83,0.69%
宜蘭縣頭城鎮,台灣團結聯盟,3,307,2.58%
宜蘭縣頭城鎮,第三社會黨,4,44,0.37%
宜蘭縣頭城鎮,民主進步黨,5,3790,31.91%
宜蘭縣頭城鎮,新黨,6,198,1.66%
宜蘭縣頭城鎮,綠黨,7,58,0.48%
宜蘭縣頭城鎮,台灣農民黨,8,65,0.54%
宜蘭縣頭城鎮,無黨團結聯盟,9,79,0.66%
宜蘭縣頭城鎮,中國國民黨,10,6984,58.80%
宜蘭縣頭城鎮,紅黨,11,96,0.80%
宜蘭縣頭城鎮,客家黨,12,26,0.21%
宜蘭縣礁溪鄉,公民黨,1,154,1.07%
宜蘭縣礁溪鄉,制憲聯盟,2,69,0.47%
宜蘭縣礁溪鄉,台灣團結聯盟,3,440,3.06%
宜蘭縣礁溪鄉,第三社會黨,4,46,0.31%
宜蘭縣礁溪鄉,民主進步黨,5,6351,44.17%
宜蘭縣礁溪鄉,新黨,6,233,1.62%
宜蘭縣礁溪鄉,綠黨,7,80,0.55%
宜蘭縣礁溪鄉,台灣農民黨,8,95,0.66%
宜蘭縣礁溪鄉,無黨團結聯盟,9,77,0.53%
宜蘭縣礁溪鄉,中國國民黨,10,6733,46.82%
宜蘭縣礁溪鄉,紅黨,11,78,0.54%
宜蘭縣礁溪鄉,客家黨,12,22,0.15%
宜蘭縣壯圍鄉,公民黨,1,122,1.21%
宜蘭縣壯圍鄉,制憲聯盟,2,44,0.43%
宜蘭縣壯圍鄉,台灣團結聯盟,3,243,2.41%
宜蘭縣壯圍鄉,第三社會黨,4,35,0.34%
宜蘭縣壯圍鄉,民主進步黨,5,4941,49.13%
宜蘭縣壯圍鄉,新黨,6,120,1.19%
宜蘭縣壯圍鄉,綠黨,7,47,0.46%
宜蘭縣壯圍鄉,台灣農民黨,8,56,0.55%
宜蘭縣壯圍鄉,無黨團結聯盟,9,50,0.49%
宜蘭縣壯圍鄉,中國國民黨,10,4337,43.13%
宜蘭縣壯圍鄉,紅黨,11,52,0.51%
宜蘭縣壯圍鄉,客家黨,12,8,0.07%
宜蘭縣員山鄉,公民黨,1,152,1.23%
宜蘭縣員山鄉,制憲聯盟,2,84,0.68%
宜蘭縣員山鄉,台灣團結聯盟,3,423,3.44%
宜蘭縣員山鄉,第三社會黨,4,69,0.56%
宜蘭縣員山鄉,民主進步黨,5,5858,47.67%
宜蘭縣員山鄉,新黨,6,193,1.57%
宜蘭縣員山鄉,綠黨,7,60,0.48%
宜蘭縣員山鄉,台灣農民黨,8,92,0.74%
宜蘭縣員山鄉,無黨團結聯盟,9,60,0.48%
宜蘭縣員山鄉,中國國民黨,10,5194,42.26%
宜蘭縣員山鄉,紅黨,11,80,0.65%
宜蘭縣員山鄉,客家黨,12,23,0.18%
宜蘭縣冬山鄉,公民黨,1,243,1.21%
宜蘭縣冬山鄉,制憲聯盟,2,146,0.72%
宜蘭縣冬山鄉,台灣團結聯盟,3,581,2.89%
宜蘭縣冬山鄉,第三社會黨,4,106,0.52%
宜蘭縣冬山鄉,民主進步黨,5,10431,52.01%
宜蘭縣冬山鄉,新黨,6,307,1.53%
宜蘭縣冬山鄉,綠黨,7,128,0.63%
宜蘭縣冬山鄉,台灣農民黨,8,102,0.50%
宜蘭縣冬山鄉,無黨團結聯盟,9,101,0.50%
宜蘭縣冬山鄉,中國國民黨,10,7748,38.63%
宜蘭縣冬山鄉,紅黨,11,125,0.62%
宜蘭縣冬山鄉,客家黨,12,37,0.18%
宜蘭縣五結鄉,公民黨,1,161,1.07%
宜蘭縣五結鄉,制憲聯盟,2,71,0.47%
宜蘭縣五結鄉,台灣團結聯盟,3,435,2.89%
宜蘭縣五結鄉,第三社會黨,4,71,0.47%
宜蘭縣五結鄉,民主進步黨,5,7669,51.07%
宜蘭縣五結鄉,新黨,6,259,1.72%
宜蘭縣五結鄉,綠黨,7,92,0.61%
宜蘭縣五結鄉,台灣農民黨,8,85,0.56%
宜蘭縣五結鄉,無黨團結聯盟,9,73,0.48%
宜蘭縣五結鄉,中國國民黨,10,5972,39.77%
宜蘭縣五結鄉,紅黨,11,105,0.69%
宜蘭縣五結鄉,客家黨,12,21,0.13%
宜蘭縣三星鄉,公民黨,1,145,1.69%
宜蘭縣三星鄉,制憲聯盟,2,55,0.64%
宜蘭縣三星鄉,台灣團結聯盟,3,258,3.01%
宜蘭縣三星鄉,第三社會黨,4,26,0.30%
宜蘭縣三星鄉,民主進步黨,5,4359,50.96%
宜蘭縣三星鄉,新黨,6,145,1.69%
宜蘭縣三星鄉,綠黨,7,33,0.38%
宜蘭縣三星鄉,台灣農民黨,8,73,0.85%
宜蘭縣三星鄉,無黨團結聯盟,9,47,0.54%
宜蘭縣三星鄉,中國國民黨,10,3327,38.89%
宜蘭縣三星鄉,紅黨,11,65,0.75%
宜蘭縣三星鄉,客家黨,12,20,0.23%
宜蘭縣大同鄉,公民黨,1,8,0.36%
宜蘭縣大同鄉,制憲聯盟,2,19,0.87%
宜蘭縣大同鄉,台灣團結聯盟,3,39,1.80%
宜蘭縣大同鄉,第三社會黨,4,5,0.23%
宜蘭縣大同鄉,民主進步黨,5,254,11.73%
宜蘭縣大同鄉,新黨,6,37,1.70%
宜蘭縣大同鄉,綠黨,7,5,0.23%
宜蘭縣大同鄉,台灣農民黨,8,19,0.87%
宜蘭縣大同鄉,無黨團結聯盟,9,25,1.15%
宜蘭縣大同鄉,中國國民黨,10,1732,80.00%
宜蘭縣大同鄉,紅黨,11,17,0.78%
宜蘭縣大同鄉,客家黨,12,5,0.23%
宜蘭縣南澳鄉,公民黨,1,4,0.18%
宜蘭縣南澳鄉,制憲聯盟,2,9,0.41%
宜蘭縣南澳鄉,台灣團結聯盟,3,25,1.16%
宜蘭縣南澳鄉,第三社會黨,4,5,0.23%
宜蘭縣南澳鄉,民主進步黨,5,115,5.36%
宜蘭縣南澳鄉,新黨,6,50,2.33%
宜蘭縣南澳鄉,綠黨,7,8,0.37%
宜蘭縣南澳鄉,台灣農民黨,8,2,0.09%
宜蘭縣南澳鄉,無黨團結聯盟,9,15,0.69%
宜蘭縣南澳鄉,中國國民黨,10,1894,88.33%
宜蘭縣南澳鄉,紅黨,11,15,0.69%
宜蘭縣南澳鄉,客家黨,12,2,0.09%
桃園縣蘆竹鄉,公民黨,1,223,0.46%
桃園縣蘆竹鄉,制憲聯盟,2,84,0.17%
桃園縣蘆竹鄉,台灣團結聯盟,3,1573,3.25%
桃園縣蘆竹鄉,第三社會黨,4,229,0.47%
桃園縣蘆竹鄉,民主進步黨,5,18176,37.62%
桃園縣蘆竹鄉,新黨,6,2037,4.21%
桃園縣蘆竹鄉,綠黨,7,243,0.50%
桃園縣蘆竹鄉,台灣農民黨,8,217,0.44%
桃園縣蘆竹鄉,無黨團結聯盟,9,316,0.65%
桃園縣蘆竹鄉,中國國民黨,10,24608,50.94%
桃園縣蘆竹鄉,紅黨,11,424,0.87%
桃園縣蘆竹鄉,客家黨,12,174,0.36%
桃園縣龜山鄉,公民黨,1,189,0.36%
桃園縣龜山鄉,制憲聯盟,2,77,0.14%
桃園縣龜山鄉,台灣團結聯盟,3,1528,2.94%
桃園縣龜山鄉,第三社會黨,4,245,0.47%
桃園縣龜山鄉,民主進步黨,5,17151,33.10%
桃園縣龜山鄉,新黨,6,2237,4.31%
桃園縣龜山鄉,綠黨,7,268,0.51%
桃園縣龜山鄉,台灣農民黨,8,171,0.33%
桃園縣龜山鄉,無黨團結聯盟,9,291,0.56%
桃園縣龜山鄉,中國國民黨,10,28964,55.90%
桃園縣龜山鄉,紅黨,11,454,0.87%
桃園縣龜山鄉,客家黨,12,237,0.45%
桃園縣桃園市,公民黨,1,378,0.24%
桃園縣桃園市,制憲聯盟,2,370,0.23%
桃園縣桃園市,台灣團結聯盟,3,4665,3.01%
桃園縣桃園市,第三社會黨,4,687,0.44%
桃園縣桃園市,民主進步黨,5,51650,33.39%
桃園縣桃園市,新黨,6,7329,4.73%
桃園縣桃園市,綠黨,7,885,0.57%
桃園縣桃園市,台灣農民黨,8,450,0.29%
桃園縣桃園市,無黨團結聯盟,9,965,0.62%
桃園縣桃園市,中國國民黨,10,85095,55.02%
桃園縣桃園市,紅黨,11,1565,1.01%
桃園縣桃園市,客家黨,12,603,0.38%
桃園縣大園鄉,公民黨,1,282,0.94%
桃園縣大園鄉,制憲聯盟,2,144,0.48%
桃園縣大園鄉,台灣團結聯盟,3,1025,3.42%
桃園縣大園鄉,第三社會黨,4,130,0.43%
桃園縣大園鄉,民主進步黨,5,12078,40.37%
桃園縣大園鄉,新黨,6,578,1.93%
桃園縣大園鄉,綠黨,7,126,0.42%
桃園縣大園鄉,台灣農民黨,8,186,0.62%
桃園縣大園鄉,無黨團結聯盟,9,157,0.52%
桃園縣大園鄉,中國國民黨,10,14869,49.70%
桃園縣大園鄉,紅黨,11,205,0.68%
桃園縣大園鄉,客家黨,12,136,0.45%
桃園縣觀音鄉,公民黨,1,243,1.04%
桃園縣觀音鄉,制憲聯盟,2,131,0.56%
桃園縣觀音鄉,台灣團結聯盟,3,765,3.29%
桃園縣觀音鄉,第三社會黨,4,72,0.31%
桃園縣觀音鄉,民主進步黨,5,10875,46.86%
桃園縣觀音鄉,新黨,6,364,1.56%
桃園縣觀音鄉,綠黨,7,91,0.39%
桃園縣觀音鄉,台灣農民黨,8,131,0.56%
桃園縣觀音鄉,無黨團結聯盟,9,132,0.56%
桃園縣觀音鄉,中國國民黨,10,9905,42.68%
桃園縣觀音鄉,紅黨,11,120,0.51%
桃園縣觀音鄉,客家黨,12,378,1.62%
桃園縣新屋鄉,公民黨,1,177,0.84%
桃園縣新屋鄉,制憲聯盟,2,101,0.48%
桃園縣新屋鄉,台灣團結聯盟,3,532,2.54%
桃園縣新屋鄉,第三社會黨,4,73,0.34%
桃園縣新屋鄉,民主進步黨,5,8586,41.08%
桃園縣新屋鄉,新黨,6,336,1.60%
桃園縣新屋鄉,綠黨,7,57,0.27%
桃園縣新屋鄉,台灣農民黨,8,145,0.69%
桃園縣新屋鄉,無黨團結聯盟,9,88,0.42%
桃園縣新屋鄉,中國國民黨,10,10013,47.91%
桃園縣新屋鄉,紅黨,11,168,0.80%
桃園縣新屋鄉,客家黨,12,620,2.96%
桃園縣楊梅鎮,公民黨,1,264,0.48%
桃園縣楊梅鎮,制憲聯盟,2,157,0.28%
桃園縣楊梅鎮,台灣團結聯盟,3,1292,2.35%
桃園縣楊梅鎮,第三社會黨,4,166,0.30%
桃園縣楊梅鎮,民主進步黨,5,15370,27.95%
桃園縣楊梅鎮,新黨,6,1814,3.29%
桃園縣楊梅鎮,綠黨,7,232,0.42%
桃園縣楊梅鎮,台灣農民黨,8,209,0.38%
桃園縣楊梅鎮,無黨團結聯盟,9,283,0.51%
桃園縣楊梅鎮,中國國民黨,10,33451,60.84%
桃園縣楊梅鎮,紅黨,11,461,0.83%
桃園縣楊梅鎮,客家黨,12,1276,2.32%
桃園縣中壢市,公民黨,1,450,0.29%
桃園縣中壢市,制憲聯盟,2,404,0.26%
桃園縣中壢市,台灣團結聯盟,3,3693,2.40%
桃園縣中壢市,第三社會黨,4,523,0.34%
桃園縣中壢市,民主進步黨,5,42742,27.85%
桃園縣中壢市,新黨,6,7059,4.60%
桃園縣中壢市,綠黨,7,743,0.48%
桃園縣中壢市,台灣農民黨,8,445,0.28%
桃園縣中壢市,無黨團結聯盟,9,875,0.57%
桃園縣中壢市,中國國民黨,10,93186,60.72%
桃園縣中壢市,紅黨,11,1594,1.03%
桃園縣中壢市,客家黨,12,1738,1.13%
桃園縣平鎮市,公民黨,1,170,0.21%
桃園縣平鎮市,制憲聯盟,2,116,0.14%
桃園縣平鎮市,台灣團結聯盟,3,1909,2.37%
桃園縣平鎮市,第三社會黨,4,363,0.45%
桃園縣平鎮市,民主進步黨,5,22640,28.16%
桃園縣平鎮市,新黨,6,2935,3.65%
桃園縣平鎮市,綠黨,7,330,0.41%
桃園縣平鎮市,台灣農民黨,8,277,0.34%
桃園縣平鎮市,無黨團結聯盟,9,483,0.60%
桃園縣平鎮市,中國國民黨,10,48827,60.74%
桃園縣平鎮市,紅黨,11,775,0.96%
桃園縣平鎮市,客家黨,12,1558,1.93%
桃園縣龍潭鄉,公民黨,1,103,0.22%
桃園縣龍潭鄉,制憲聯盟,2,63,0.13%
桃園縣龍潭鄉,台灣團結聯盟,3,1094,2.42%
桃園縣龍潭鄉,第三社會黨,4,219,0.48%
桃園縣龍潭鄉,民主進步黨,5,11222,24.87%
桃園縣龍潭鄉,新黨,6,2267,5.02%
桃園縣龍潭鄉,綠黨,7,230,0.50%
桃園縣龍潭鄉,台灣農民黨,8,176,0.39%
桃園縣龍潭鄉,無黨團結聯盟,9,242,0.53%
桃園縣龍潭鄉,中國國民黨,10,28082,62.25%
桃園縣龍潭鄉,紅黨,11,494,1.09%
桃園縣龍潭鄉,客家黨,12,913,2.02%
桃園縣八德市,公民黨,1,127,0.18%
桃園縣八德市,制憲聯盟,2,259,0.37%
桃園縣八德市,台灣團結聯盟,3,1658,2.38%
桃園縣八德市,第三社會黨,4,267,0.38%
桃園縣八德市,民主進步黨,5,20036,28.86%
桃園縣八德市,新黨,6,2632,3.79%
桃園縣八德市,綠黨,7,299,0.43%
桃園縣八德市,台灣農民黨,8,254,0.36%
桃園縣八德市,無黨團結聯盟,9,374,0.53%
桃園縣八德市,中國國民黨,10,42511,61.23%
桃園縣八德市,紅黨,11,587,0.84%
桃園縣八德市,客家黨,12,417,0.60%
桃園縣大溪鎮,公民黨,1,100,0.27%
桃園縣大溪鎮,制憲聯盟,2,195,0.54%
桃園縣大溪鎮,台灣團結聯盟,3,1143,3.16%
桃園縣大溪鎮,第三社會黨,4,125,0.34%
桃園縣大溪鎮,民主進步黨,5,13704,37.96%
桃園縣大溪鎮,新黨,6,1316,3.64%
桃園縣大溪鎮,綠黨,7,158,0.43%
桃園縣大溪鎮,台灣農民黨,8,178,0.49%
桃園縣大溪鎮,無黨團結聯盟,9,202,0.55%
桃園縣大溪鎮,中國國民黨,10,18533,51.34%
桃園縣大溪鎮,紅黨,11,277,0.76%
桃園縣大溪鎮,客家黨,12,165,0.45%
桃園縣復興鄉,公民黨,1,14,0.38%
桃園縣復興鄉,制憲聯盟,2,33,0.90%
桃園縣復興鄉,台灣團結聯盟,3,68,1.86%
桃園縣復興鄉,第三社會黨,4,12,0.32%
桃園縣復興鄉,民主進步黨,5,667,18.31%
桃園縣復興鄉,新黨,6,78,2.14%
桃園縣復興鄉,綠黨,7,6,0.16%
桃園縣復興鄉,台灣農民黨,8,17,0.46%
桃園縣復興鄉,無黨團結聯盟,9,60,1.64%
桃園縣復興鄉,中國國民黨,10,2661,73.08%
桃園縣復興鄉,紅黨,11,20,0.54%
桃園縣復興鄉,客家黨,12,5,0.13%
新竹縣竹北市,公民黨,1,232,0.49%
新竹縣竹北市,制憲聯盟,2,64,0.13%
新竹縣竹北市,台灣團結聯盟,3,1262,2.66%
新竹縣竹北市,第三社會黨,4,341,0.72%
新竹縣竹北市,民主進步黨,5,11663,24.66%
新竹縣竹北市,新黨,6,1648,3.48%
新竹縣竹北市,綠黨,7,422,0.89%
新竹縣竹北市,台灣農民黨,8,254,0.53%
新竹縣竹北市,無黨團結聯盟,9,610,1.29%
新竹縣竹北市,中國國民黨,10,29484,62.36%
新竹縣竹北市,紅黨,11,616,1.30%
新竹縣竹北市,客家黨,12,684,1.44%
新竹縣竹東鎮,公民黨,1,151,0.39%
新竹縣竹東鎮,制憲聯盟,2,42,0.11%
新竹縣竹東鎮,台灣團結聯盟,3,698,1.84%
新竹縣竹東鎮,第三社會黨,4,130,0.34%
新竹縣竹東鎮,民主進步黨,5,6211,16.38%
新竹縣竹東鎮,新黨,6,1280,3.37%
新竹縣竹東鎮,綠黨,7,180,0.47%
新竹縣竹東鎮,台灣農民黨,8,170,0.44%
新竹縣竹東鎮,無黨團結聯盟,9,233,0.61%
新竹縣竹東鎮,中國國民黨,10,27364,72.17%
新竹縣竹東鎮,紅黨,11,420,1.10%
新竹縣竹東鎮,客家黨,12,1036,2.73%
新竹縣新埔鎮,公民黨,1,104,0.68%
新竹縣新埔鎮,制憲聯盟,2,30,0.19%
新竹縣新埔鎮,台灣團結聯盟,3,279,1.84%
新竹縣新埔鎮,第三社會黨,4,69,0.45%
新竹縣新埔鎮,民主進步黨,5,3886,25.74%
新竹縣新埔鎮,新黨,6,262,1.73%
新竹縣新埔鎮,綠黨,7,59,0.39%
新竹縣新埔鎮,台灣農民黨,8,178,1.17%
新竹縣新埔鎮,無黨團結聯盟,9,129,0.85%
新竹縣新埔鎮,中國國民黨,10,9349,61.92%
新竹縣新埔鎮,紅黨,11,99,0.65%
新竹縣新埔鎮,客家黨,12,653,4.32%
新竹縣關西鎮,公民黨,1,117,0.85%
新竹縣關西鎮,制憲聯盟,2,30,0.21%
新竹縣關西鎮,台灣團結聯盟,3,283,2.06%
新竹縣關西鎮,第三社會黨,4,58,0.42%
新竹縣關西鎮,民主進步黨,5,3136,22.90%
新竹縣關西鎮,新黨,6,320,2.33%
新竹縣關西鎮,綠黨,7,45,0.32%
新竹縣關西鎮,台灣農民黨,8,111,0.81%
新竹縣關西鎮,無黨團結聯盟,9,85,0.62%
新竹縣關西鎮,中國國民黨,10,8876,64.84%
新竹縣關西鎮,紅黨,11,107,0.78%
新竹縣關西鎮,客家黨,12,521,3.80%
新竹縣湖口鄉,公民黨,1,116,0.40%
新竹縣湖口鄉,制憲聯盟,2,42,0.14%
新竹縣湖口鄉,台灣團結聯盟,3,553,1.91%
新竹縣湖口鄉,第三社會黨,4,109,0.37%
新竹縣湖口鄉,民主進步黨,5,5462,18.87%
新竹縣湖口鄉,新黨,6,862,2.97%
新竹縣湖口鄉,綠黨,7,103,0.35%
新竹縣湖口鄉,台灣農民黨,8,195,0.67%
新竹縣湖口鄉,無黨團結聯盟,9,227,0.78%
新竹縣湖口鄉,中國國民黨,10,20290,70.11%
新竹縣湖口鄉,紅黨,11,254,0.87%
新竹縣湖口鄉,客家黨,12,725,2.50%
新竹縣新豐鄉,公民黨,1,103,0.54%
新竹縣新豐鄉,制憲聯盟,2,35,0.18%
新竹縣新豐鄉,台灣團結聯盟,3,413,2.18%
新竹縣新豐鄉,第三社會黨,4,77,0.40%
新竹縣新豐鄉,民主進步黨,5,4318,22.82%
新竹縣新豐鄉,新黨,6,468,2.47%
新竹縣新豐鄉,綠黨,7,81,0.42%
新竹縣新豐鄉,台灣農民黨,8,132,0.69%
新竹縣新豐鄉,無黨團結聯盟,9,147,0.77%
新竹縣新豐鄉,中國國民黨,10,12642,66.82%
新竹縣新豐鄉,紅黨,11,171,0.90%
新竹縣新豐鄉,客家黨,12,331,1.74%
新竹縣芎林鄉,公民黨,1,61,0.68%
新竹縣芎林鄉,制憲聯盟,2,22,0.24%
新竹縣芎林鄉,台灣團結聯盟,3,162,1.81%
新竹縣芎林鄉,第三社會黨,4,40,0.44%
新竹縣芎林鄉,民主進步黨,5,1694,19.00%
新竹縣芎林鄉,新黨,6,200,2.24%
新竹縣芎林鄉,綠黨,7,31,0.34%
新竹縣芎林鄉,台灣農民黨,8,86,0.96%
新竹縣芎林鄉,無黨團結聯盟,9,54,0.60%
新竹縣芎林鄉,中國國民黨,10,6195,69.48%
新竹縣芎林鄉,紅黨,11,65,0.72%
新竹縣芎林鄉,客家黨,12,305,3.42%
新竹縣橫山鄉,公民黨,1,39,0.59%
新竹縣橫山鄉,制憲聯盟,2,5,0.07%
