地區,政黨,號次,得票數,得票率
臺中市霧峰區,新黨,6,323,0.85%
臺中市霧峰區,健保免費連線,7,794,2.10%
臺中市霧峰區,綠黨,8,508,1.34%
臺中市霧峰區,親民黨,9,2440,6.47%
臺中市霧峰區,中華民國臺灣基本法連線,10,67,0.17%
臺中市霧峰區,台灣主義黨,11,118,0.31%
臺中市大里區,台灣國民會議,1,904,0.81%
臺中市大里區,人民最大黨,2,816,0.73%
臺中市大里區,民主進步黨,3,39977,35.83%
臺中市大里區,台灣團結聯盟,4,9385,8.41%
臺中市大里區,中國國民黨,5,47751,42.80%
臺中市大里區,新黨,6,853,0.76%
臺中市大里區,健保免費連線,7,2214,1.98%
臺中市大里區,綠黨,8,1824,1.63%
臺中市大里區,親民黨,9,7470,6.69%
臺中市大里區,中華民國臺灣基本法連線,10,176,0.15%
臺中市大里區,台灣主義黨,11,187,0.16%
臺中市后里區,台灣國民會議,1,378,1.23%
臺中市后里區,人民最大黨,2,245,0.79%
臺中市后里區,民主進步黨,3,8182,26.64%
臺中市后里區,台灣團結聯盟,4,5779,18.81%
臺中市后里區,中國國民黨,5,13360,43.50%
臺中市后里區,新黨,6,194,0.63%
臺中市后里區,健保免費連線,7,572,1.86%
臺中市后里區,綠黨,8,404,1.31%
臺中市后里區,親民黨,9,1454,4.73%
臺中市后里區,中華民國臺灣基本法連線,10,54,0.17%
臺中市后里區,台灣主義黨,11,87,0.28%
臺中市神岡區,台灣國民會議,1,467,1.26%
臺中市神岡區,人民最大黨,2,272,0.73%
臺中市神岡區,民主進步黨,3,14310,38.86%
臺中市神岡區,台灣團結聯盟,4,4180,11.35%
臺中市神岡區,中國國民黨,5,14337,38.93%
臺中市神岡區,新黨,6,199,0.54%
臺中市神岡區,健保免費連線,7,622,1.68%
臺中市神岡區,綠黨,8,478,1.29%
臺中市神岡區,親民黨,9,1749,4.75%
臺中市神岡區,中華民國臺灣基本法連線,10,69,0.18%
臺中市神岡區,台灣主義黨,11,137,0.37%
臺中市大雅區,台灣國民會議,1,554,1.12%
臺中市大雅區,人民最大黨,2,355,0.72%
臺中市大雅區,民主進步黨,3,16181,32.82%
臺中市大雅區,台灣團結聯盟,4,3944,8.00%
臺中市大雅區,中國國民黨,5,23032,46.71%
臺中市大雅區,新黨,6,487,0.98%
臺中市大雅區,健保免費連線,7,986,2.00%
臺中市大雅區,綠黨,8,776,1.57%
臺中市大雅區,親民黨,9,2725,5.52%
臺中市大雅區,中華民國臺灣基本法連線,10,121,0.24%
臺中市大雅區,台灣主義黨,11,137,0.27%
臺中市潭子區,台灣國民會議,1,491,0.85%
臺中市潭子區,人民最大黨,2,350,0.60%
臺中市潭子區,民主進步黨,3,20022,34.74%
臺中市潭子區,台灣團結聯盟,4,5365,9.31%
臺中市潭子區,中國國民黨,5,25133,43.61%
臺中市潭子區,新黨,6,466,0.80%
臺中市潭子區,健保免費連線,7,1246,2.16%
臺中市潭子區,綠黨,8,878,1.52%
臺中市潭子區,親民黨,9,3453,5.99%
臺中市潭子區,中華民國臺灣基本法連線,10,96,0.16%
臺中市潭子區,台灣主義黨,11,125,0.21%
臺中市西屯區,台灣國民會議,1,882,0.75%
臺中市西屯區,人民最大黨,2,627,0.53%
臺中市西屯區,民主進步黨,3,35589,30.59%
臺中市西屯區,台灣團結聯盟,4,8724,7.50%
臺中市西屯區,中國國民黨,5,55700,47.88%
臺中市西屯區,新黨,6,1906,1.63%
臺中市西屯區,健保免費連線,7,1693,1.45%
臺中市西屯區,綠黨,8,2830,2.43%
臺中市西屯區,親民黨,9,8053,6.92%
臺中市西屯區,中華民國臺灣基本法連線,10,151,0.12%
臺中市西屯區,台灣主義黨,11,161,0.13%
臺中市南屯區,台灣國民會議,1,678,0.79%
臺中市南屯區,人民最大黨,2,440,0.51%
臺中市南屯區,民主進步黨,3,27524,32.46%
臺中市南屯區,台灣團結聯盟,4,6400,7.54%
臺中市南屯區,中國國民黨,5,39456,46.53%
臺中市南屯區,新黨,6,1035,1.22%
臺中市南屯區,健保免費連線,7,1071,1.26%
臺中市南屯區,綠黨,8,2068,2.43%
臺中市南屯區,親民黨,9,5896,6.95%
臺中市南屯區,中華民國臺灣基本法連線,10,101,0.11%
臺中市南屯區,台灣主義黨,11,111,0.13%
臺中市北屯區,台灣國民會議,1,1054,0.74%
臺中市北屯區,人民最大黨,2,675,0.47%
臺中市北屯區,民主進步黨,3,44439,31.44%
臺中市北屯區,台灣團結聯盟,4,11838,8.37%
臺中市北屯區,中國國民黨,5,66822,47.28%
臺中市北屯區,新黨,6,2174,1.53%
臺中市北屯區,健保免費連線,7,1683,1.19%
臺中市北屯區,綠黨,8,2712,1.91%
臺中市北屯區,親民黨,9,9519,6.73%
臺中市北屯區,中華民國臺灣基本法連線,10,165,0.11%
臺中市北屯區,台灣主義黨,11,241,0.17%
臺中市北區,台灣國民會議,1,555,0.65%
臺中市北區,人民最大黨,2,395,0.46%
臺中市北區,民主進步黨,3,24948,29.43%
臺中市北區,台灣團結聯盟,4,8303,9.79%
臺中市北區,中國國民黨,5,39991,47.18%
臺中市北區,新黨,6,1409,1.66%
臺中市北區,健保免費連線,7,1114,1.31%
臺中市北區,綠黨,8,1748,2.06%
臺中市北區,親民黨,9,6031,7.11%
臺中市北區,中華民國臺灣基本法連線,10,124,0.14%
臺中市北區,台灣主義黨,11,131,0.15%
臺中市西區,台灣國民會議,1,503,0.75%
臺中市西區,人民最大黨,2,233,0.34%
臺中市西區,民主進步黨,3,21191,31.79%
臺中市西區,台灣團結聯盟,4,6713,10.07%
臺中市西區,中國國民黨,5,30358,45.54%
臺中市西區,新黨,6,902,1.35%
臺中市西區,健保免費連線,7,705,1.05%
臺中市西區,綠黨,8,1585,2.37%
臺中市西區,親民黨,9,4288,6.43%
臺中市西區,中華民國臺灣基本法連線,10,75,0.11%
臺中市西區,台灣主義黨,11,97,0.14%
臺中市中區,台灣國民會議,1,72,0.65%
臺中市中區,人民最大黨,2,42,0.38%
臺中市中區,民主進步黨,3,3604,32.91%
臺中市中區,台灣團結聯盟,4,1371,12.52%
臺中市中區,中國國民黨,5,4704,42.95%
臺中市中區,新黨,6,119,1.08%
臺中市中區,健保免費連線,7,105,0.95%
臺中市中區,綠黨,8,158,1.44%
臺中市中區,親民黨,9,737,6.73%
臺中市中區,中華民國臺灣基本法連線,10,17,0.15%
臺中市中區,台灣主義黨,11,21,0.19%
臺中市東區,台灣國民會議,1,360,0.81%
臺中市東區,人民最大黨,2,206,0.46%
臺中市東區,民主進步黨,3,15784,35.69%
臺中市東區,台灣團結聯盟,4,4813,10.88%
臺中市東區,中國國民黨,5,18709,42.30%
臺中市東區,新黨,6,400,0.90%
臺中市東區,健保免費連線,7,509,1.15%
臺中市東區,綠黨,8,745,1.68%
臺中市東區,親民黨,9,2561,5.79%
臺中市東區,中華民國臺灣基本法連線,10,57,0.12%
臺中市東區,台灣主義黨,11,81,0.18%
臺中市南區,台灣國民會議,1,473,0.71%
臺中市南區,人民最大黨,2,248,0.37%
臺中市南區,民主進步黨,3,21928,33.22%
臺中市南區,台灣團結聯盟,4,6073,9.20%
臺中市南區,中國國民黨,5,29934,45.36%
臺中市南區,新黨,6,737,1.11%
臺中市南區,健保免費連線,7,819,1.24%
臺中市南區,綠黨,8,1392,2.10%
臺中市南區,親民黨,9,4192,6.35%
臺中市南區,中華民國臺灣基本法連線,10,103,0.15%
臺中市南區,台灣主義黨,11,90,0.13%
臺中市太平區,台灣國民會議,1,891,0.90%
臺中市太平區,人民最大黨,2,780,0.79%
臺中市太平區,民主進步黨,3,34274,34.90%
臺中市太平區,台灣團結聯盟,4,7749,7.89%
臺中市太平區,中國國民黨,5,43940,44.75%
臺中市太平區,新黨,6,906,0.92%
臺中市太平區,健保免費連線,7,2086,2.12%
臺中市太平區,綠黨,8,1280,1.30%
臺中市太平區,親民黨,9,5930,6.03%
臺中市太平區,中華民國臺灣基本法連線,10,148,0.15%
臺中市太平區,台灣主義黨,11,200,0.20%
臺中市豐原區,台灣國民會議,1,930,0.97%
臺中市豐原區,人民最大黨,2,589,0.61%
臺中市豐原區,民主進步黨,3,33663,35.24%
臺中市豐原區,台灣團結聯盟,4,10936,11.45%
臺中市豐原區,中國國民黨,5,40046,41.92%
臺中市豐原區,新黨,6,639,0.66%
臺中市豐原區,健保免費連線,7,1568,1.64%
臺中市豐原區,綠黨,8,1537,1.60%
臺中市豐原區,親民黨,9,5218,5.46%
臺中市豐原區,中華民國臺灣基本法連線,10,143,0.14%
臺中市豐原區,台灣主義黨,11,240,0.25%
臺中市石岡區,台灣國民會議,1,134,1.43%
臺中市石岡區,人民最大黨,2,72,0.76%
臺中市石岡區,民主進步黨,3,3031,32.38%
臺中市石岡區,台灣團結聯盟,4,737,7.87%
臺中市石岡區,中國國民黨,5,4527,48.36%
臺中市石岡區,新黨,6,56,0.59%
臺中市石岡區,健保免費連線,7,146,1.55%
臺中市石岡區,綠黨,8,129,1.37%
臺中市石岡區,親民黨,9,481,5.13%
臺中市石岡區,中華民國臺灣基本法連線,10,17,0.18%
臺中市石岡區,台灣主義黨,11,30,0.32%
臺中市新社區,台灣國民會議,1,233,1.57%
臺中市新社區,人民最大黨,2,122,0.82%
臺中市新社區,民主進步黨,3,5155,34.88%
臺中市新社區,台灣團結聯盟,4,1453,9.83%
臺中市新社區,中國國民黨,5,6508,44.03%
臺中市新社區,新黨,6,91,0.61%
臺中市新社區,健保免費連線,7,228,1.54%
臺中市新社區,綠黨,8,168,1.13%
臺中市新社區,親民黨,9,733,4.95%
臺中市新社區,中華民國臺灣基本法連線,10,32,0.21%
臺中市新社區,台灣主義黨,11,56,0.37%
臺中市東勢區,台灣國民會議,1,458,1.49%
臺中市東勢區,人民最大黨,2,269,0.87%
臺中市東勢區,民主進步黨,3,9395,30.70%
臺中市東勢區,台灣團結聯盟,4,2663,8.70%
臺中市東勢區,中國國民黨,5,14663,47.92%
臺中市東勢區,新黨,6,226,0.73%
臺中市東勢區,健保免費連線,7,584,1.90%
臺中市東勢區,綠黨,8,376,1.22%
臺中市東勢區,親民黨,9,1817,5.93%
臺中市東勢區,中華民國臺灣基本法連線,10,47,0.15%
臺中市東勢區,台灣主義黨,11,97,0.31%
臺中市和平區,台灣國民會議,1,56,0.99%
臺中市和平區,人民最大黨,2,38,0.67%
臺中市和平區,民主進步黨,3,1123,19.85%
臺中市和平區,台灣團結聯盟,4,344,6.08%
臺中市和平區,中國國民黨,5,3322,58.74%
臺中市和平區,新黨,6,56,0.99%
臺中市和平區,健保免費連線,7,45,0.79%
臺中市和平區,綠黨,8,69,1.22%
臺中市和平區,親民黨,9,580,10.25%
臺中市和平區,中華民國臺灣基本法連線,10,7,0.12%
臺中市和平區,台灣主義黨,11,15,0.26%
臺南市後壁區,台灣國民會議,1,268,1.77%
臺南市後壁區,人民最大黨,2,147,0.97%
臺南市後壁區,民主進步黨,3,7794,51.67%
臺南市後壁區,台灣團結聯盟,4,1889,12.52%
臺南市後壁區,中國國民黨,5,4125,27.34%
臺南市後壁區,新黨,6,62,0.41%
臺南市後壁區,健保免費連線,7,130,0.86%
臺南市後壁區,綠黨,8,164,1.08%
臺南市後壁區,親民黨,9,424,2.81%
臺南市後壁區,中華民國臺灣基本法連線,10,25,0.16%
臺南市後壁區,台灣主義黨,11,55,0.36%
臺南市白河區,台灣國民會議,1,307,1.79%
臺南市白河區,人民最大黨,2,172,1.00%
臺南市白河區,民主進步黨,3,8473,49.58%
臺南市白河區,台灣團結聯盟,4,2176,12.73%
臺南市白河區,中國國民黨,5,4869,28.49%
臺南市白河區,新黨,6,86,0.50%
臺南市白河區,健保免費連線,7,169,0.98%
臺南市白河區,綠黨,8,194,1.13%
臺南市白河區,親民黨,9,553,3.23%
臺南市白河區,中華民國臺灣基本法連線,10,23,0.13%
臺南市白河區,台灣主義黨,11,67,0.39%
臺南市北門區,台灣國民會議,1,126,1.84%
臺南市北門區,人民最大黨,2,57,0.83%
臺南市北門區,民主進步黨,3,3457,50.51%
臺南市北門區,台灣團結聯盟,4,856,12.50%
臺南市北門區,中國國民黨,5,1947,28.44%
臺南市北門區,新黨,6,26,0.37%
臺南市北門區,健保免費連線,7,66,0.96%
臺南市北門區,綠黨,8,59,0.86%
臺南市北門區,親民黨,9,226,3.30%
臺南市北門區,中華民國臺灣基本法連線,10,7,0.10%
臺南市北門區,台灣主義黨,11,17,0.24%
臺南市學甲區,台灣國民會議,1,185,1.17%
臺南市學甲區,人民最大黨,2,94,0.59%
臺南市學甲區,民主進步黨,3,8492,53.85%
臺南市學甲區,台灣團結聯盟,4,1968,12.48%
臺南市學甲區,中國國民黨,5,4147,26.30%
臺南市學甲區,新黨,6,53,0.33%
臺南市學甲區,健保免費連線,7,107,0.67%
臺南市學甲區,綠黨,8,186,1.17%
臺南市學甲區,親民黨,9,487,3.08%
臺南市學甲區,中華民國臺灣基本法連線,10,16,0.10%
臺南市學甲區,台灣主義黨,11,33,0.20%
臺南市鹽水區,台灣國民會議,1,233,1.53%
臺南市鹽水區,人民最大黨,2,108,0.71%
臺南市鹽水區,民主進步黨,3,7406,48.90%
臺南市鹽水區,台灣團結聯盟,4,2199,14.52%
臺南市鹽水區,中國國民黨,5,4221,27.87%
臺南市鹽水區,新黨,6,56,0.36%
臺南市鹽水區,健保免費連線,7,134,0.88%
臺南市鹽水區,綠黨,8,187,1.23%
臺南市鹽水區,親民黨,9,533,3.51%
臺南市鹽水區,中華民國臺灣基本法連線,10,23,0.15%
臺南市鹽水區,台灣主義黨,11,44,0.29%
臺南市新營區,台灣國民會議,1,431,1.00%
臺南市新營區,人民最大黨,2,266,0.61%
臺南市新營區,民主進步黨,3,17175,40.01%
臺南市新營區,台灣團結聯盟,4,4916,11.45%
臺南市新營區,中國國民黨,5,16540,38.53%
臺南市新營區,新黨,6,228,0.53%
臺南市新營區,健保免費連線,7,442,1.02%
臺南市新營區,綠黨,8,666,1.55%
臺南市新營區,親民黨,9,2088,4.86%
臺南市新營區,中華民國臺灣基本法連線,10,69,0.16%
臺南市新營區,台灣主義黨,11,97,0.22%
臺南市柳營區,台灣國民會議,1,193,1.48%
臺南市柳營區,人民最大黨,2,89,0.68%
臺南市柳營區,民主進步黨,3,6522,50.32%
臺南市柳營區,台灣團結聯盟,4,1649,12.72%
臺南市柳營區,中國國民黨,5,3724,28.73%
臺南市柳營區,新黨,6,40,0.30%
臺南市柳營區,健保免費連線,7,142,1.09%
臺南市柳營區,綠黨,8,132,1.01%
臺南市柳營區,親民黨,9,412,3.17%
臺南市柳營區,中華民國臺灣基本法連線,10,18,0.13%
臺南市柳營區,台灣主義黨,11,39,0.30%
臺南市東山區,台灣國民會議,1,233,1.96%
臺南市東山區,人民最大黨,2,139,1.17%
臺南市東山區,民主進步黨,3,5821,49.03%
臺南市東山區,台灣團結聯盟,4,1208,10.17%
臺南市東山區,中國國民黨,5,3606,30.37%
臺南市東山區,新黨,6,75,0.63%
臺南市東山區,健保免費連線,7,119,1.00%
臺南市東山區,綠黨,8,130,1.09%
臺南市東山區,親民黨,9,428,3.60%
臺南市東山區,中華民國臺灣基本法連線,10,35,0.29%
臺南市東山區,台灣主義黨,11,77,0.64%
臺南市將軍區,台灣國民會議,1,193,1.56%
臺南市將軍區,人民最大黨,2,91,0.74%
臺南市將軍區,民主進步黨,3,6528,53.10%
臺南市將軍區,台灣團結聯盟,4,1840,14.96%
臺南市將軍區,中國國民黨,5,2994,24.35%
臺南市將軍區,新黨,6,57,0.46%
臺南市將軍區,健保免費連線,7,98,0.79%
臺南市將軍區,綠黨,8,93,0.75%
臺南市將軍區,親民黨,9,334,2.71%
臺南市將軍區,中華民國臺灣基本法連線,10,22,0.17%
臺南市將軍區,台灣主義黨,11,43,0.34%
臺南市下營區,台灣國民會議,1,237,1.59%
臺南市下營區,人民最大黨,2,113,0.76%
臺南市下營區,民主進步黨,3,7326,49.38%
臺南市下營區,台灣團結聯盟,4,1837,12.38%
臺南市下營區,中國國民黨,5,4494,30.29%
臺南市下營區,新黨,6,47,0.31%
臺南市下營區,健保免費連線,7,137,0.92%
臺南市下營區,綠黨,8,170,1.14%
臺南市下營區,親民黨,9,380,2.56%
臺南市下營區,中華民國臺灣基本法連線,10,30,0.20%
臺南市下營區,台灣主義黨,11,64,0.43%
臺南市六甲區,台灣國民會議,1,198,1.50%
臺南市六甲區,人民最大黨,2,106,0.80%
臺南市六甲區,民主進步黨,3,6731,51.03%
臺南市六甲區,台灣團結聯盟,4,1522,11.54%
臺南市六甲區,中國國民黨,5,3767,28.56%
臺南市六甲區,新黨,6,65,0.49%
臺南市六甲區,健保免費連線,7,118,0.89%
臺南市六甲區,綠黨,8,152,1.15%
臺南市六甲區,親民黨,9,465,3.52%
臺南市六甲區,中華民國臺灣基本法連線,10,21,0.15%
臺南市六甲區,台灣主義黨,11,43,0.32%
臺南市官田區,台灣國民會議,1,207,1.58%
臺南市官田區,人民最大黨,2,82,0.62%
臺南市官田區,民主進步黨,3,7146,54.74%
臺南市官田區,台灣團結聯盟,4,1498,11.47%
臺南市官田區,中國國民黨,5,3338,25.57%
臺南市官田區,新黨,6,38,0.29%
臺南市官田區,健保免費連線,7,109,0.83%
臺南市官田區,綠黨,8,162,1.24%
臺南市官田區,親民黨,9,404,3.09%
臺南市官田區,中華民國臺灣基本法連線,10,22,0.16%
臺南市官田區,台灣主義黨,11,48,0.36%
臺南市七股區,台灣國民會議,1,257,1.83%
臺南市七股區,人民最大黨,2,92,0.65%
臺南市七股區,民主進步黨,3,7397,52.91%
臺南市七股區,台灣團結聯盟,4,1881,13.45%
臺南市七股區,中國國民黨,5,3502,25.05%
臺南市七股區,新黨,6,49,0.35%
臺南市七股區,健保免費連線,7,131,0.93%
臺南市七股區,綠黨,8,132,0.94%
臺南市七股區,親民黨,9,451,3.22%
臺南市七股區,中華民國臺灣基本法連線,10,24,0.17%
臺南市七股區,台灣主義黨,11,63,0.45%
臺南市佳里區,台灣國民會議,1,421,1.23%
臺南市佳里區,人民最大黨,2,192,0.56%
臺南市佳里區,民主進步黨,3,17053,50.16%
臺南市佳里區,台灣團結聯盟,4,3938,11.58%
臺南市佳里區,中國國民黨,5,10368,30.50%
臺南市佳里區,新黨,6,122,0.35%
臺南市佳里區,健保免費連線,7,271,0.79%
臺南市佳里區,綠黨,8,397,1.16%
臺南市佳里區,親民黨,9,1120,3.29%
臺南市佳里區,中華民國臺灣基本法連線,10,42,0.12%
臺南市佳里區,台灣主義黨,11,69,0.20%
臺南市麻豆區,台灣國民會議,1,400,1.45%
臺南市麻豆區,人民最大黨,2,156,0.56%
臺南市麻豆區,民主進步黨,3,15426,56.13%
臺南市麻豆區,台灣團結聯盟,4,3799,13.82%
臺南市麻豆區,中國國民黨,5,6224,22.64%
臺南市麻豆區,新黨,6,72,0.26%
臺南市麻豆區,健保免費連線,7,205,0.74%
臺南市麻豆區,綠黨,8,361,1.31%
臺南市麻豆區,親民黨,9,725,2.63%
臺南市麻豆區,中華民國臺灣基本法連線,10,35,0.12%
臺南市麻豆區,台灣主義黨,11,78,0.28%
臺南市善化區,台灣國民會議,1,362,1.43%
臺南市善化區,人民最大黨,2,146,0.57%
臺南市善化區,民主進步黨,3,12211,48.49%
臺南市善化區,台灣團結聯盟,4,2927,11.62%
