area,cand_no,cand_name,party,cand_sex,cand_birthday,cand_age,cand_bornplace,cand_edu,is_current,is_victor,ticket_num,election_id
宜蘭縣宜蘭市中興里,1,陳鄧崧,無黨籍及未經政黨推薦,m,0540403,57,臺灣省,高中(職),N,Y,945,620536ab-d618-45d6-b28e-1619acb5b862
宜蘭縣宜蘭市中興里,2,蕭順天,無黨籍及未經政黨推薦,m,0450410,66,臺灣省,高中(職),Y,N,575,620536ab-d618-45d6-b28e-1619acb5b862
宜蘭縣宜蘭市擺厘里,1,楊德源,無黨籍及未經政黨推薦,m,0501113,60,臺灣省,大學,N,N,666,620536ab-5138-4472-9cfe-1619acb5b862
宜蘭縣宜蘭市擺厘里,2,吳明標,無黨籍及未經政黨推薦,m,0581028,53,臺灣省,專科,Y,Y,963,620536ab-5138-4472-9cfe-1619acb5b862
宜蘭縣羅東鎮大新里,1,陳榮華,無黨籍及未經政黨推薦,m,0381025,73,臺灣省,高中(職),Y,Y,661,620536ac-44d4-4726-8efd-1619acb5b862
宜蘭縣羅東鎮東安里,1,林捷肇,無黨籍及未經政黨推薦,m,0510122,60,臺灣省,高中(職),Y,Y,1153,620536ac-93c0-4c92-866a-1619acb5b862
宜蘭縣羅東鎮東安里,2,徐燈雄,無黨籍及未經政黨推薦,m,0330423,78,臺灣省,高中(職)以下,N,N,652,620536ac-93c0-4c92-866a-1619acb5b862
宜蘭縣羅東鎮新群里,1,鄭聰琳,無黨籍及未經政黨推薦,m,0570319,54,臺灣省,大學,N,Y,857,620536ad-d2d0-41d0-81a7-1619acb5b862
宜蘭縣羅東鎮新群里,2,林錦洋,無黨籍及未經政黨推薦,m,0460726,65,臺灣省,高中(職),Y,N,538,620536ad-d2d0-41d0-81a7-1619acb5b862
宜蘭縣羅東鎮新群里,3,李正吉,無黨籍及未經政黨推薦,m,0520601,59,臺灣省,高中(職),N,N,181,620536ad-d2d0-41d0-81a7-1619acb5b862
宜蘭縣羅東鎮羅莊里,1,張添財,無黨籍及未經政黨推薦,m,0581211,52,臺灣省,高中(職),N,Y,738,620536ad-9e9c-4c4a-9163-1619acb5b862
宜蘭縣羅東鎮羅莊里,2,許文川,無黨籍及未經政黨推薦,m,0490415,62,臺灣省,專科,N,N,524,620536ad-9e9c-4c4a-9163-1619acb5b862
宜蘭縣羅東鎮羅莊里,3,潘佳樟,無黨籍及未經政黨推薦,m,0801222,30,臺灣省,大學,Y,N,468,620536ad-9e9c-4c4a-9163-1619acb5b862
宜蘭縣羅東鎮南昌里,1,李玉雲,無黨籍及未經政黨推薦,f,0530501,58,臺灣省,高中(職),N,Y,648,620536ad-75b4-400f-8668-1619acb5b862
宜蘭縣羅東鎮南昌里,2,林丞溱,無黨籍及未經政黨推薦,f,0520416,59,臺灣省,高中(職)以下,N,N,358,620536ad-75b4-400f-8668-1619acb5b862
宜蘭縣羅東鎮南昌里,3,吳文聲,無黨籍及未經政黨推薦,m,0490204,62,臺灣省,專科,N,N,321,620536ad-75b4-400f-8668-1619acb5b862
宜蘭縣羅東鎮南豪里,1,林聰雄,無黨籍及未經政黨推薦,m,0411218,69,臺灣省,高中(職)以下,Y,Y,682,620536ad-8080-43b8-85ea-1619acb5b862
宜蘭縣羅東鎮成功里,1,林智威,無黨籍及未經政黨推薦,m,0480905,63,臺灣省,高中(職),N,N,270,620536ad-2b90-4a74-aaf4-1619acb5b862
宜蘭縣羅東鎮成功里,2,蔡朝金,無黨籍及未經政黨推薦,m,0460529,65,臺灣省,大學,Y,Y,362,620536ad-2b90-4a74-aaf4-1619acb5b862
宜蘭縣羅東鎮成功里,3,張健祥,無黨籍及未經政黨推薦,m,0601227,50,臺灣省,專科,N,N,264,620536ad-2b90-4a74-aaf4-1619acb5b862
宜蘭縣羅東鎮仁德里,1,林啓東,無黨籍及未經政黨推薦,m,0491201,61,臺灣省,高中(職),Y,Y,601,620536ae-90f4-455e-b7ff-1619acb5b862
宜蘭縣羅東鎮漢民里,1,廖士謀,中國國民黨,m,0391220,71,臺灣省,高中(職),Y,Y,1054,620536ae-7be8-4947-a89a-1619acb5b862
宜蘭縣羅東鎮漢民里,2,郭素貞,無黨籍及未經政黨推薦,f,0430708,68,臺灣省,高中(職),N,N,963,620536ae-7be8-4947-a89a-1619acb5b862
宜蘭縣羅東鎮西安里,1,劉文富,無黨籍及未經政黨推薦,m,0480518,63,臺灣省,高中(職),Y,N,791,620536ae-4950-438d-9435-1619acb5b862
宜蘭縣羅東鎮西安里,2,陳秀英,無黨籍及未經政黨推薦,f,0520528,59,臺灣省,高中(職)以下,N,Y,797,620536ae-4950-438d-9435-1619acb5b862
宜蘭縣羅東鎮北成里,1,羅暳鎂,無黨籍及未經政黨推薦,f,0560920,55,臺灣省,高中(職),Y,Y,1373,620536ae-a860-4d3a-9331-1619acb5b862
宜蘭縣羅東鎮賢文里,1,張智傑,無黨籍及未經政黨推薦,m,0750123,36,臺灣省,大學,Y,Y,1846,620536ae-492c-4c7c-8f2b-1619acb5b862
宜蘭縣羅東鎮公正里,1,林豐裕,無黨籍及未經政黨推薦,m,0440110,67,臺灣省,高中(職),Y,Y,1246,620536af-9b10-4667-bb82-1619acb5b862
宜蘭縣羅東鎮集祥里,1,黃文育,無黨籍及未經政黨推薦,m,0530112,58,臺灣省,高中(職)以下,N,Y,269,620536af-540c-4b8e-963a-1619acb5b862
宜蘭縣羅東鎮集祥里,2,林柏豪,無黨籍及未經政黨推薦,m,0850213,26,臺北市,高中(職),N,N,213,620536af-540c-4b8e-963a-1619acb5b862
宜蘭縣羅東鎮信義里,1,林榮華,無黨籍及未經政黨推薦,m,0521208,58,臺灣省,專科,N,N,211,620536af-b790-4d5c-bb0d-1619acb5b862
宜蘭縣羅東鎮信義里,2,邱俊維,無黨籍及未經政黨推薦,m,0820420,29,臺北市,大學,N,Y,1208,620536af-b790-4d5c-bb0d-1619acb5b862
宜蘭縣羅東鎮信義里,3,林文偉,無黨籍及未經政黨推薦,m,0720211,39,臺灣省,高中(職),N,N,303,620536af-b790-4d5c-bb0d-1619acb5b862
宜蘭縣羅東鎮竹林里,1,黃德勝,無黨籍及未經政黨推薦,m,0440216,67,臺灣省,高中(職),Y,N,715,620536af-c184-465c-ae8d-1619acb5b862
宜蘭縣羅東鎮竹林里,2,黃松河,無黨籍及未經政黨推薦,m,0460726,65,臺灣省,高中(職)以下,N,Y,869,620536af-c184-465c-ae8d-1619acb5b862
宜蘭縣羅東鎮仁愛里,1,林邱鳳鶯,無黨籍及未經政黨推薦,f,0451005,66,新北市,高中(職)以下,N,N,965,620536af-e570-4136-8ad4-1619acb5b862
宜蘭縣羅東鎮仁愛里,2,陳漢松,民主進步黨,m,0470914,64,臺灣省,高中(職)以下,Y,Y,1205,620536af-e570-4136-8ad4-1619acb5b862
宜蘭縣羅東鎮樹林里,1,黃素琴,無黨籍及未經政黨推薦,f,0510913,60,臺灣省,高中(職)以下,N,N,336,620536b0-ad90-4e97-8fd9-1619acb5b862
宜蘭縣羅東鎮樹林里,2,黃再興,無黨籍及未經政黨推薦,m,0390826,72,臺灣省,高中(職)以下,Y,N,745,620536b0-ad90-4e97-8fd9-1619acb5b862
宜蘭縣羅東鎮樹林里,3,林淑如,無黨籍及未經政黨推薦,f,0690530,42,臺灣省,專科,N,Y,918,620536b0-ad90-4e97-8fd9-1619acb5b862
宜蘭縣羅東鎮國華里,1,陳志明,無黨籍及未經政黨推薦,m,0581115,52,臺灣省,高中(職)以下,N,N,397,620536b0-7128-4b20-88e0-1619acb5b862
宜蘭縣羅東鎮國華里,2,蕭敏華,民主進步黨,f,0671202,43,臺灣省,高中(職)以下,N,N,924,620536b0-7128-4b20-88e0-1619acb5b862
宜蘭縣羅東鎮國華里,3,游文龍,無黨籍及未經政黨推薦,m,0571231,53,臺灣省,高中(職),Y,Y,1073,620536b0-7128-4b20-88e0-1619acb5b862
宜蘭縣羅東鎮維揚里,1,江峯明,民主進步黨,m,0560901,55,臺灣省,高中(職),N,N,491,620536b0-8db4-417a-b41b-1619acb5b862
宜蘭縣羅東鎮維揚里,2,黃玉花,無黨籍及未經政黨推薦,f,0400728,71,臺灣省,高中(職),N,N,561,620536b0-8db4-417a-b41b-1619acb5b862
宜蘭縣羅東鎮維揚里,3,駱錫,無黨籍及未經政黨推薦,m,0430510,68,臺灣省,高中(職),N,Y,684,620536b0-8db4-417a-b41b-1619acb5b862
宜蘭縣羅東鎮開明里,1,李旭盛,無黨籍及未經政黨推薦,m,0600114,51,臺灣省,高中(職),Y,Y,708,620536b0-dbe8-459e-8a7b-1619acb5b862
宜蘭縣羅東鎮中山里,1,魏綺嫺,無黨籍及未經政黨推薦,f,0650927,46,臺灣省,專科,Y,Y,604,620536b0-7f6c-411c-b1c3-1619acb5b862
宜蘭縣羅東鎮中山里,2,許家銘,無黨籍及未經政黨推薦,m,0571216,53,臺灣省,大學,N,N,218,620536b0-7f6c-411c-b1c3-1619acb5b862
宜蘭縣羅東鎮仁和里,1,藍亮如,無黨籍及未經政黨推薦,f,0491217,61,臺灣省,大學,Y,Y,479,620536b1-edc4-4876-ba6c-1619acb5b862
宜蘭縣蘇澳鎮龍德里,1,林崇賢,無黨籍及未經政黨推薦,m,0401118,70,臺灣省,高中(職),N,N,781,620536b1-4700-4024-a286-1619acb5b862
宜蘭縣蘇澳鎮龍德里,2,陳素琴,無黨籍及未經政黨推薦,f,0590923,52,臺灣省,高中(職),Y,Y,1363,620536b1-4700-4024-a286-1619acb5b862
宜蘭縣蘇澳鎮頂寮里,1,李寶連,無黨籍及未經政黨推薦,f,0450805,66,臺灣省,高中(職)以下,Y,Y,604,620536b1-6bb8-4ea2-84b7-1619acb5b862
宜蘭縣蘇澳鎮永榮里,1,陳來發,無黨籍及未經政黨推薦,m,0490401,62,臺灣省,高中(職)以下,N,N,486,620536b2-f4cc-485b-9f2d-1619acb5b862
宜蘭縣蘇澳鎮永榮里,2,賴錦昌,無黨籍及未經政黨推薦,m,0471205,63,臺灣省,高中(職),Y,Y,1034,620536b2-f4cc-485b-9f2d-1619acb5b862
宜蘭縣蘇澳鎮永榮里,3,簡淑惠,無黨籍及未經政黨推薦,f,0570203,54,臺灣省,高中(職),N,N,803,620536b2-f4cc-485b-9f2d-1619acb5b862
宜蘭縣蘇澳鎮存仁里,1,蕭阿添,無黨籍及未經政黨推薦,m,0380413,73,臺灣省,高中(職)以下,Y,N,147,620536b2-4560-4fef-95a5-1619acb5b862
宜蘭縣蘇澳鎮存仁里,2,陳清池,無黨籍及未經政黨推薦,m,0410908,70,臺灣省,高中(職)以下,N,N,101,620536b2-4560-4fef-95a5-1619acb5b862
宜蘭縣蘇澳鎮存仁里,3,楊柳枝,無黨籍及未經政黨推薦,m,0380408,73,臺灣省,高中(職)以下,N,N,128,620536b2-4560-4fef-95a5-1619acb5b862
宜蘭縣蘇澳鎮存仁里,4,陳日方,無黨籍及未經政黨推薦,m,0470415,64,臺灣省,高中(職)以下,N,Y,240,620536b2-4560-4fef-95a5-1619acb5b862
宜蘭縣蘇澳鎮港邊里,1,張正田,無黨籍及未經政黨推薦,m,0481118,62,臺灣省,高中(職)以下,Y,Y,525,620536b2-db28-41aa-89eb-1619acb5b862
宜蘭縣蘇澳鎮港邊里,2,張錫泉,無黨籍及未經政黨推薦,m,0541115,56,臺灣省,高中(職),N,N,322,620536b2-db28-41aa-89eb-1619acb5b862
宜蘭縣蘇澳鎮隘丁里,1,張正榮,無黨籍及未經政黨推薦,m,0510701,60,臺灣省,高中(職),Y,Y,1559,620536b2-aa00-42a4-8065-1619acb5b862
宜蘭縣蘇澳鎮新城里,1,陳樹福,無黨籍及未經政黨推薦,m,0381031,73,臺灣省,高中(職)以下,N,N,394,620536b2-d1dc-4716-86fe-1619acb5b862
宜蘭縣蘇澳鎮新城里,2,張義隆,無黨籍及未經政黨推薦,m,0461210,64,臺灣省,高中(職)以下,Y,Y,626,620536b2-d1dc-4716-86fe-1619acb5b862
宜蘭縣蘇澳鎮聖湖里,1,陳順平,中國國民黨,m,0461215,64,臺灣省,高中(職),Y,Y,1241,620536b3-cc44-4c2e-b008-1619acb5b862
宜蘭縣蘇澳鎮蘇西里,1,楊光華,無黨籍及未經政黨推薦,m,0491117,61,臺灣省,高中(職)以下,Y,Y,1151,620536b3-5934-4b3c-98f0-1619acb5b862
宜蘭縣蘇澳鎮蘇北里,1,魏春發,無黨籍及未經政黨推薦,m,0460223,65,臺灣省,高中(職),N,N,36,620536b3-368c-4455-a8b8-1619acb5b862
宜蘭縣蘇澳鎮蘇北里,2,陳添琪,無黨籍及未經政黨推薦,m,0600527,51,臺灣省,專科,Y,Y,460,620536b3-368c-4455-a8b8-1619acb5b862
宜蘭縣蘇澳鎮蘇北里,3,胡世中,無黨籍及未經政黨推薦,m,0440520,67,臺灣省,專科,N,N,155,620536b3-368c-4455-a8b8-1619acb5b862
宜蘭縣蘇澳鎮蘇南里,1,林卿華,無黨籍及未經政黨推薦,f,0511124,59,臺灣省,高中(職)以下,N,N,63,620536b3-23d0-475c-81d9-1619acb5b862
宜蘭縣蘇澳鎮蘇南里,2,曾東堯,無黨籍及未經政黨推薦,m,0480821,63,臺灣省,高中(職),N,N,98,620536b3-23d0-475c-81d9-1619acb5b862
宜蘭縣蘇澳鎮蘇南里,3,莊欽鴻,無黨籍及未經政黨推薦,m,0601004,51,臺灣省,專科,N,Y,120,620536b3-23d0-475c-81d9-1619acb5b862
宜蘭縣蘇澳鎮蘇東里,1,陳麗慧,無黨籍及未經政黨推薦,f,0501221,60,臺灣省,高中(職),N,N,138,620536b4-bff0-4fc7-aa09-1619acb5b862
宜蘭縣蘇澳鎮蘇東里,2,陳進明,無黨籍及未經政黨推薦,m,0500131,61,臺灣省,高中(職)以下,Y,Y,174,620536b4-bff0-4fc7-aa09-1619acb5b862
宜蘭縣蘇澳鎮長安里,1,薛兩福,無黨籍及未經政黨推薦,m,0400601,71,臺灣省,高中(職)以下,N,Y,200,620536b4-9d5c-4042-8445-1619acb5b862
宜蘭縣蘇澳鎮長安里,2,張勝閎,無黨籍及未經政黨推薦,m,0830409,28,臺灣省,碩士,N,N,176,620536b4-9d5c-4042-8445-1619acb5b862
宜蘭縣蘇澳鎮永光里,1,盧育順,中國國民黨,m,0540926,57,臺灣省,高中(職)以下,Y,Y,260,620536b4-93ac-4bc4-8b63-1619acb5b862
宜蘭縣蘇澳鎮永春里,1,張盛國,無黨籍及未經政黨推薦,m,0510202,60,臺灣省,高中(職)以下,Y,Y,283,620536b4-ea54-4f7e-af83-1619acb5b862
宜蘭縣蘇澳鎮永樂里,1,馮天池,中國國民黨,m,0500810,61,臺灣省,碩士,N,N,91,620536b4-6720-491e-ad2a-1619acb5b862
宜蘭縣蘇澳鎮永樂里,2,高瓊玲,無黨籍及未經政黨推薦,f,0511228,59,臺灣省,高中(職),Y,Y,221,620536b4-6720-491e-ad2a-1619acb5b862
宜蘭縣蘇澳鎮南安里,1,李尤莉,無黨籍及未經政黨推薦,f,0641011,47,臺灣省,高中(職)以下,N,N,181,620536b5-d068-4247-9e1a-1619acb5b862
宜蘭縣蘇澳鎮南安里,2,林金源,無黨籍及未經政黨推薦,m,0520215,59,臺灣省,高中(職),Y,Y,408,620536b5-d068-4247-9e1a-1619acb5b862
宜蘭縣蘇澳鎮南正里,1,陳國鐘,無黨籍及未經政黨推薦,m,0450606,66,臺灣省,高中(職),N,N,143,620536b5-c6a8-44c5-bfec-1619acb5b862
宜蘭縣蘇澳鎮南正里,2,賴元淵,無黨籍及未經政黨推薦,m,0680628,43,臺灣省,大學,N,N,148,620536b5-c6a8-44c5-bfec-1619acb5b862
宜蘭縣蘇澳鎮南正里,3,林明宗,無黨籍及未經政黨推薦,m,0460110,65,臺灣省,高中(職),N,Y,230,620536b5-c6a8-44c5-bfec-1619acb5b862
宜蘭縣蘇澳鎮南成里,1,張誠烋,無黨籍及未經政黨推薦,m,0431102,67,臺灣省,高中(職),Y,Y,516,620536b5-2cc4-4b06-9986-1619acb5b862
宜蘭縣蘇澳鎮南興里,1,林錦淑,無黨籍及未經政黨推薦,f,0560430,55,臺灣省,高中(職),N,N,357,620536b5-6334-4662-81fe-1619acb5b862
宜蘭縣蘇澳鎮南興里,2,黃殿璋,無黨籍及未經政黨推薦,m,0470531,64,臺灣省,高中(職),N,Y,445,620536b5-6334-4662-81fe-1619acb5b862
宜蘭縣蘇澳鎮南寧里,1,楊彩緹,無黨籍及未經政黨推薦,f,0651029,46,桃園市,專科,Y,Y,402,620536b5-ade0-4d67-a9a5-1619acb5b862
宜蘭縣蘇澳鎮南寧里,2,邱麗英,無黨籍及未經政黨推薦,f,0490725,62,臺灣省,高中(職)以下,N,N,206,620536b5-ade0-4d67-a9a5-1619acb5b862
宜蘭縣蘇澳鎮南建里,1,吳金龍,無黨籍及未經政黨推薦,m,0480710,63,臺灣省,高中(職)以下,Y,N,326,620536b6-c234-4762-9870-1619acb5b862
宜蘭縣蘇澳鎮南建里,2,沈國村,無黨籍及未經政黨推薦,m,0610506,50,臺灣省,高中(職),N,Y,399,620536b6-c234-4762-9870-1619acb5b862
宜蘭縣蘇澳鎮東澳里,1,林沂萱,無黨籍及未經政黨推薦,f,0720323,39,臺灣省,專科,N,Y,128,620536b6-b0c0-49b4-89db-1619acb5b862
宜蘭縣蘇澳鎮東澳里,2,李進財,無黨籍及未經政黨推薦,m,0550606,56,臺灣省,高中(職)以下,N,N,61,620536b6-b0c0-49b4-89db-1619acb5b862
宜蘭縣蘇澳鎮東澳里,3,嚴順明,無黨籍及未經政黨推薦,m,0470325,64,臺灣省,高中(職)以下,Y,N,76,620536b6-b0c0-49b4-89db-1619acb5b862
宜蘭縣蘇澳鎮南強里,1,潘振忠,無黨籍及未經政黨推薦,m,0570412,54,臺灣省,高中(職),Y,Y,255,620536b6-0774-407a-ac90-1619acb5b862
宜蘭縣蘇澳鎮南強里,2,李富松,無黨籍及未經政黨推薦,m,0370320,74,臺灣省,高中(職)以下,N,N,179,620536b6-0774-407a-ac90-1619acb5b862
宜蘭縣蘇澳鎮朝陽里,1,李順義,無黨籍及未經政黨推薦,m,0441210,66,臺灣省,高中(職)以下,Y,Y,302,620536b6-f398-4a08-8e14-1619acb5b862
宜蘭縣蘇澳鎮聖愛里,1,陳文財,無黨籍及未經政黨推薦,m,0460110,65,臺灣省,專科,Y,Y,906,620536b6-7e70-44a8-bcd0-1619acb5b862
宜蘭縣蘇澳鎮聖愛里,2,范國祥,無黨籍及未經政黨推薦,m,0380930,73,臺灣省,高中(職)以下,N,N,584,620536b6-7e70-44a8-bcd0-1619acb5b862
宜蘭縣頭城鎮石城里,1,沈榮華,無黨籍及未經政黨推薦,m,0410418,70,臺灣省,高中(職)以下,Y,Y,105,620536b7-ca58-4c7a-b03a-1619acb5b862
宜蘭縣頭城鎮石城里,2,沈應陞,無黨籍及未經政黨推薦,m,0470425,64,臺灣省,高中(職)以下,N,N,70,620536b7-ca58-4c7a-b03a-1619acb5b862
宜蘭縣頭城鎮石城里,3,簡朝順,無黨籍及未經政黨推薦,m,0470829,64,臺灣省,高中(職)以下,N,N,64,620536b7-ca58-4c7a-b03a-1619acb5b862
宜蘭縣頭城鎮大里里,1,鄭順利,無黨籍及未經政黨推薦,m,0460406,65,臺灣省,高中(職)以下,Y,Y,394,620536b7-0338-467b-ac52-1619acb5b862
宜蘭縣頭城鎮大溪里,1,沈瑞雲,無黨籍及未經政黨推薦,f,0470915,64,臺灣省,高中(職)以下,N,Y,335,620536b8-15c4-4f43-a78a-1619acb5b862
宜蘭縣頭城鎮大溪里,2,藍五富,無黨籍及未經政黨推薦,m,0570508,54,臺灣省,高中(職)以下,Y,N,294,620536b8-15c4-4f43-a78a-1619acb5b862
宜蘭縣頭城鎮合興里,1,黃惠美,無黨籍及未經政黨推薦,f,0570918,54,臺灣省,高中(職),Y,Y,220,620536b8-a1cc-4a3b-ad50-1619acb5b862
宜蘭縣頭城鎮更新里,1,許良吉,無黨籍及未經政黨推薦,m,0530402,58,臺灣省,專科,N,Y,471,620536b8-1dd0-490e-b8e7-1619acb5b862
宜蘭縣頭城鎮更新里,2,康進發,無黨籍及未經政黨推薦,m,0510214,60,臺灣省,高中(職)以下,N,N,447,620536b8-1dd0-490e-b8e7-1619acb5b862
宜蘭縣頭城鎮外澳里,1,張鐵瀚,無黨籍及未經政黨推薦,m,0501127,60,臺灣省,高中(職)以下,N,Y,382,620536b8-56c0-4d97-abdd-1619acb5b862
宜蘭縣頭城鎮外澳里,2,石錫煌,無黨籍及未經政黨推薦,m,0500310,61,臺灣省,高中(職)以下,Y,N,254,620536b8-56c0-4d97-abdd-1619acb5b862
宜蘭縣頭城鎮港口里,1,李世田,無黨籍及未經政黨推薦,m,0581103,52,臺灣省,專科,Y,Y,396,620536b8-debc-4672-955f-1619acb5b862
宜蘭縣頭城鎮武營里,1,游國添,無黨籍及未經政黨推薦,m,0500410,61,臺灣省,高中(職)以下,Y,Y,955,620536b9-01b8-4ec3-a572-1619acb5b862
宜蘭縣頭城鎮大坑里,1,郭纘華,無黨籍及未經政黨推薦,m,0581016,53,臺灣省,高中(職)以下,N,Y,507,620536b9-e9a4-4eb5-a135-1619acb5b862
宜蘭縣頭城鎮大坑里,2,吳麗紅,無黨籍及未經政黨推薦,f,0551125,55,臺灣省,高中(職),N,N,430,620536b9-e9a4-4eb5-a135-1619acb5b862
宜蘭縣頭城鎮城東里,1,陳錫寶,無黨籍及未經政黨推薦,m,0511106,59,臺灣省,專科,Y,Y,263,620536b9-b4b8-4f17-a457-1619acb5b862
宜蘭縣頭城鎮城東里,2,李明珠,無黨籍及未經政黨推薦,f,0370128,74,臺灣省,高中(職)以下,N,N,261,620536b9-b4b8-4f17-a457-1619acb5b862
宜蘭縣頭城鎮城北里,1,林文淵,無黨籍及未經政黨推薦,m,0330819,78,臺灣省,專科,N,Y,147,620536b9-4674-434f-b26f-1619acb5b862
宜蘭縣頭城鎮城北里,2,吳銘聰,無黨籍及未經政黨推薦,m,0400123,71,臺灣省,高中(職),N,N,40,620536b9-4674-434f-b26f-1619acb5b862
宜蘭縣頭城鎮城北里,3,陳明海,無黨籍及未經政黨推薦,m,0461129,64,臺灣省,高中(職),N,N,35,620536b9-4674-434f-b26f-1619acb5b862
宜蘭縣頭城鎮城北里,4,林榮男,無黨籍及未經政黨推薦,m,0390706,72,臺灣省,高中(職)以下,N,N,138,620536b9-4674-434f-b26f-1619acb5b862
宜蘭縣頭城鎮城西里,1,蔡錫福,無黨籍及未經政黨推薦,m,0530415,58,臺灣省,高中(職)以下,N,N,167,620536b9-bacc-4f59-9a90-1619acb5b862
宜蘭縣頭城鎮城西里,2,林俊誠,無黨籍及未經政黨推薦,m,0631031,48,臺灣省,高中(職),N,Y,225,620536b9-bacc-4f59-9a90-1619acb5b862
宜蘭縣頭城鎮城南里,1,林春三,無黨籍及未經政黨推薦,m,0580419,53,臺灣省,專科,Y,Y,353,620536b9-424c-41a3-b4fd-1619acb5b862
宜蘭縣頭城鎮竹安里,1,莊蔭,無黨籍及未經政黨推薦,f,0560413,55,臺灣省,高中(職)以下,Y,Y,1152,620536ba-7d18-4e82-820d-1619acb5b862
宜蘭縣頭城鎮新建里,1,王新驊,無黨籍及未經政黨推薦,m,0440408,67,臺灣省,高中(職)以下,Y,Y,1143,620536ba-2718-474e-af9a-1619acb5b862
宜蘭縣頭城鎮拔雅里,1,林天生,無黨籍及未經政黨推薦,m,0390215,72,臺灣省,專科,Y,N,665,620536ba-a7a4-4a62-9648-1619acb5b862
宜蘭縣頭城鎮拔雅里,2,官序倲,無黨籍及未經政黨推薦,m,0601214,50,臺灣省,碩士,N,Y,696,620536ba-a7a4-4a62-9648-1619acb5b862
宜蘭縣頭城鎮福成里,1,鄒榮富,無黨籍及未經政黨推薦,m,0481220,62,臺灣省,高中(職)以下,Y,Y,433,620536ba-2870-4a5e-9df8-1619acb5b862
宜蘭縣頭城鎮福成里,2,楊清安,無黨籍及未經政黨推薦,m,0520531,59,臺灣省,高中(職)以下,N,N,248,620536ba-2870-4a5e-9df8-1619acb5b862
宜蘭縣頭城鎮金面里,1,劉榮華,無黨籍及未經政黨推薦,m,0470920,64,臺灣省,高中(職),Y,Y,971,620536ba-31d0-4ecc-8376-1619acb5b862
宜蘭縣頭城鎮金盈里,1,黃國楨,無黨籍及未經政黨推薦,m,0440601,67,臺灣省,高中(職)以下,Y,N,219,620536bb-345c-4418-b7c1-1619acb5b862
宜蘭縣頭城鎮金盈里,2,林漢龍,無黨籍及未經政黨推薦,m,0420720,69,臺灣省,高中(職)以下,N,Y,349,620536bb-345c-4418-b7c1-1619acb5b862
宜蘭縣頭城鎮頂埔里,1,蕭志弘,無黨籍及未經政黨推薦,m,0580101,53,臺灣省,高中(職),Y,N,459,620536bb-4224-4cef-90b7-1619acb5b862
宜蘭縣頭城鎮頂埔里,2,宋來泉,無黨籍及未經政黨推薦,m,0510805,60,臺灣省,大學,N,Y,460,620536bb-4224-4cef-90b7-1619acb5b862
宜蘭縣頭城鎮下埔里,1,王彥巽,無黨籍及未經政黨推薦,m,0581117,52,臺灣省,專科,N,N,83,620536bb-05b8-4548-a856-1619acb5b862
宜蘭縣頭城鎮下埔里,2,林太源,無黨籍及未經政黨推薦,m,0351023,76,臺灣省,高中(職)以下,N,Y,294,620536bb-05b8-4548-a856-1619acb5b862
宜蘭縣頭城鎮下埔里,3,蘇鎮芳,無黨籍及未經政黨推薦,m,0460226,65,臺灣省,高中(職)以下,Y,N,290,620536bb-05b8-4548-a856-1619acb5b862
宜蘭縣頭城鎮中崙里,1,黃民豐,無黨籍及未經政黨推薦,m,0570629,54,臺灣省,專科,N,Y,427,620536bb-c8b8-4dac-8a2a-1619acb5b862
宜蘭縣頭城鎮中崙里,2,蕭建明,無黨籍及未經政黨推薦,m,0430626,68,臺灣省,高中(職),Y,N,289,620536bb-c8b8-4dac-8a2a-1619acb5b862
